1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
120,1255100,-17.4,14.2,-17.4117,14.2033,-17.25,14.25,89600,88824,89701,0.778,0.999,C,59,,,120,2181600,30.66,111.23,30.6967,111.27,30.75,111.25,1010000,976118,988696,0.894,0.979,C,47
121,1257100,-17.9,19.75,-17.9033,19.7425,-17.75,19.25,97300,103745,98507,0.767,0.988,C,59,,,121,2181800,30.58,114.28,30.5708,114.2958,30.25,114.25,1488036,1441617,1459742,0.92,0.981,C,50
122,1257101,-18.0333,21.4167,-18.0308,21.4233,-17.75,20.75,206000,232734,219473,0.818,0.939,C,57,,,122,2181900,30.77,117.62,30.7725,117.6192,30.75,117.25,1705383,1674439,1696286,0.927,0.995,C,61
123,1258100,-19.1739,13.5711,-19.1739,13.5711,-19.25,13.75,11000,10883,14634,0.609,0.752,N,,,,123,2186800,23.48,111.3,23.4683,111.2992,23.25,111.25,329705,283356,321922,0.77,0.976,C,52
124,1258200,-20.4,15.4667,-20.4067,15.4758,-20.25,15.75,14200,13950,14553,0.473,0.976,N,,,,124,2186900,23.85,113.27,23.855,113.265,24.25,113.25,34013,34008,30939,0.732,0.91,C,32
125,1258201,-21.0667,13.8,-21.08,13.8117,-21.25,14.75,28900,28968,31937,0.602,0.905,N,,,,125,2186901,23.57,112.95,23.57,112.9533,23.75,113.25,38363,38451,33775,0.744,0.88,C,46
126,1258500,-23.5,14.9667,-23.5025,14.965,-23.75,15.25,11700,13724,11387,0.496,0.973,N,,,,126,2260110,23.63,94.42,23.63,94.42,23.75,94.25,69339,69850,69862,0.744,0.993,C,46
127,1258503,-23.1667,14.65,-23.1742,14.6408,-23.25,14.75,14700,17563,17080,0.532,0.861,N,,,,127,2260120,22.1,95.13,22.1,95.1292,22.25,94.75,110350,110723,112610,0.796,0.98,C,47
128,1259100,-27.9167,17.5,-27.9117,17.4917,-27.75,17.75,63300,64875,69813,0.739,0.907,C,50,,,128,2260400,24.17,96.33,24.1608,96.3442,24.25,96.75,77942,84108,75128,0.709,0.964,C,43
129,1259101,-26.8,17.7833,-26.8025,17.79,-26.25,17.75,46400,45212,47716,0.738,0.972,C,55,,,129,2260500,21.98,96.1,21.9833,96.0575,22.25,96.25,120193,124599,117674,0.77,0.979,C,52
130,1259102,-25.9,17.9667,-25.9092,17.9717,-25.75,17.75,37600,37820,42158,0.716,0.892,C,48,,,130,2260600,20.13,94.92,20.1267,94.9175,20.25,94.75,335567,339381,342373,0.863,0.98,C,52
131,1259103,-24.167,17.35,-24.1753,17.35,-24.25,16.75,9170,8937,8497,0.539,0.927,N,,,,131,2311102,53.22,75.68,53.2217,75.6783,53.25,75.75,244000,270928,259540,0.775,0.94,C,30
132,1259111,-26.867,18.1,-26.8895,18.1033,-26.75,18.25,8030,9243,11079,0.486,0.725,N,,,,132,2311104,50.88,78.32,50.8833,78.32,50.75,78.25,230000,244825,240572,0.792,0.956,C,40
133,1259150,-30.3633,27.575,-30.365,27.575,-30.25,27.75,19756,19693,21559,0.7,0.916,C,33,,,133,2311109,48,85.22,48.0008,85.2192,47.75,85.75,55900,58539,56125,0.761,0.996,C,46
134,1259151,-30.0633,28.5083,-30.0625,28.5092,-29.75,28.75,10774,10726,10813,0.629,0.996,N,,,,134,2311200,54.97,69.12,54.9717,69.1175,54.75,68.75,118000,113298,112643,0.76,0.955,C,34
135,1259350,-25.0167,18.8833,-25.0158,18.885,-24.25,18.25,19600,20310,25577,0.645,0.766,N,,,,135,2311203,53.87,67.43,53.8717,67.4342,53.75,67.25,109000,106983,105402,0.773,0.967,C,33
136,1259440,-23.0667,18.6333,-23.0625,18.635,-22.25,18.25,9250,9542,8603,0.339,0.93,N,,,,136,2311205,53.08,66.75,53.0658,66.7633,52.75,66.75,90000,96788,96155,0.771,0.936,C,30
137,1269600,-2.0611,33.9444,-2.0744,33.9444,-2.25,34.25,13233,12417,9288,0.497,0.702,N,,,,137,2311206,52.02,66.28,52.0158,66.2758,51.75,66.25,86200,84502,81066,0.74,0.94,C,41
138,1270800,-1.27,31.42,-1.2508,31.4183,-1.25,31.25,54318,53728,52627,0.789,0.969,N,,,,138,2311207,51.03,66.37,51.0483,66.3675,51.25,66.75,76000,74516,73372,0.73,0.965,C,33
139,1271500,-1.65,34.56,-1.6067,34.585,-1.75,34.75,15000,10510,15488,0.457,0.968,N,,,,139,2311208,55.45,69.35,55.4492,69.3442,55.25,69.25,143000,117121,121518,0.738,0.85,C,31
140,1286640,-6.3,35.0833,-6.1908,35.1642,-5.25,35.75,9669,4108,9261,0,0.958,N,,,,140,2316200,44.05,67.05,44.0142,67.03,43.75,67.25,219000,211714,215892,0.846,0.986,C,51
141,1286660,-7.92,36.98,-7.8475,37.1017,-7.25,36.25,67950,83567,73706,0.723,0.922,N,,,,141,2319200,50.85,51.28,50.89,51.23,51.25,51.25,190000,188651,190949,0.868,0.995,C,53
142,1286700,-8.2,37,-8.2283,36.9617,-8.25,36.75,33400,33792,33672,0.707,0.992,N,,,,142,2416202,40.88,71.45,40.8808,71.45,40.75,71.25,90000,97983,95450,0.745,0.943,C,38
143,1286900,-7.8,37.92,-7.8025,37.9233,-7.75,37.75,158200,158351,162475,0.858,0.974,N,,,,143,2416850,41.17,72.1,41.1533,72.1075,41.25,72.25,58400,57624,60243,0.722,0.969,C,40
144,1286901,-7.82,37.87,-7.8042,37.88,-7.75,37.75,154000,158301,162475,0.858,0.948,N,,,,144,2423500,31.3333,48.6833,31.3333,48.6833,31.75,48.75,60737,61503,62925,0.763,0.965,C,56
145,1287800,-5.97,35.3,-6.0741,35.1927,-5.75,35.25,11400,11807,12344,0.435,0.924,N,,,,145,2423800,31.75,50.13,31.7517,50.1308,31.75,50.25,23400,24165,26417,0.704,0.886,C,43
146,1289200,-5.17,38.47,-5.0107,38.1192,-4.75,37.75,25110,19612,21638,0.472,0.862,N,,,,146,2469050,19.8917,102.1367,19.895,102.1342,19.75,102.25,268000,271513,276644,0.785,0.969,C,44
147,1289450,-6.6889,38.6986,-6.6881,38.6978,-6.75,38.75,15916,14317,15378,0.6,0.966,N,,,,147,2469072,17.9283,102.62,17.9283,102.6125,18.25,102.25,299000,301508,300165,0.775,0.996,C,44
148,1291100,-17.4667,24.3,-17.485,24.3,-17.25,24.25,334000,334358,331054,0.887,0.991,C,65,,,148,2469260,15.1167,105.8,15.1067,105.8,15.25,105.75,545000,547152,546472,0.843,0.997,C,48
149,1291200,-17.6833,23.2667,-17.8257,24.9788,-17.75,24.25,170000,151958,148546,0.776,0.874,C,51,,,149,2495450,31.5,48.4333,31.4992,48.4342,32.25,48.25,46121,45921,46353,0.713,0.995,C,54
150,1293300,-10.4417,34.8,-10.4467,34.7983,-10.25,34.75,14161,14580,15254,0.669,0.928,N,,,,150,2517950,37.33,68.67,37.2175,68.72,37.25,69.25,113000,115709,110515,0.817,0.978,C,38
151,1308600,34.24,-3.32,34.24,-3.32,33.75,-3.75,24422,24258,23349,0.679,0.956,N,,,,151,2548400,28.64,81.29,28.6442,81.2858,28.75,81.25,42890,45421,43225,0.798,0.992,C,45
152,1309700,34.28,-5.43,34.2808,-5.43,34.25,-5.25,17250,15653,18003,0.678,0.958,N,,,,152,2550200,27.33,87.19,27.33,87.1908,27.75,87.25,28200,27419,27254,0.721,0.966,C,30
153,1322800,7.33,-9.53,7.3258,-9.5292,7.75,-9.25,9760,9721,9203,0.531,0.943,N,,,,153,2550450,26.87,86.82,26.8725,86.8208,27.25,86.75,17600,17700,19194,0.789,0.917,C,32
154,1322840,7.2026,-9.8187,7.2034,-9.8187,7.25,-9.75,13734,13916,15346,0.569,0.895,N,,,,154,2569005,13.533,105.945,13.5347,105.945,13.25,105.75,635000,636797,648652,0.842,0.979,C,49
155,1322880,6.9021,-10.3618,6.9021,-10.3618,7.25,-10.25,18276,18359,18420,0.619,0.992,N,,,,155,2617110,37.83,65.25,37.8283,65.2475,37.75,65.25,309000,274334,315618,0.772,0.979,C,47
156,1323550,6.466,-9.526,6.466,-9.526,6.75,-9.25,10862,10960,12294,0.569,0.884,N,,,,156,2646200,24.08,89.03,24.08,89.025,24.75,88.25,846300,940593,933349,0.926,0.907,C,43
157,1323580,6.084,-9.87,6.084,-9.8708,6.25,-9.75,15723,15755,18451,0.612,0.852,N,,,,157,2651100,25.18,89.67,25.1683,89.6942,24.25,89.75,636130,511887,526096,0.869,0.827,C,39
158,1324580,5.617,-9.319,5.6178,-9.319,5.75,-9.25,11585,11535,12320,0.393,0.94,N,,,,158,2816203,40.22,69.27,40.2092,69.2683,40.25,69.25,142000,131803,133320,0.811,0.939,C,40
159,1335014,9.05,13.68,9.0558,13.69,8.75,13.75,30650,30767,30638,0.676,1,N,,,,159,2901200,64.83,168.75,64.8417,168.75,64.75,168.75,47300,46898,49651,0.801,0.953,C,38
160,1335122,8.6,12.83,8.6008,12.8275,8.25,12.75,23500,23830,24556,0.78,0.957,N,,,,160,2901201,65.45,172.97,65.4517,172.9667,65.25,172.75,106000,106061,105789,0.875,0.998,C,51
161,1335181,9.62,13.87,9.6133,13.8833,9.75,13.75,25000,25249,24414,0.589,0.977,N,,,,161,2901202,64.49,173.38,65.0784,173.574,65.25,173.75,156000,156196,154409,0.87,0.99,C,40
162,1335500,9.3,13.38,9.285,13.3975,9.25,13.75,64000,62960,61169,0.757,0.956,N,,,,162,2901203,65.55,168.87,65.55,168.8708,65.75,169.25,16400,16412,18643,0.752,0.88,C,27
163,1337101,7.75,15.33,7.745,15.335,7.75,15.25,12200,12291,12284,0.473,0.993,N,,,,163,2901204,64.75,170.75,64.7533,170.7608,64.75,169.75,55100,54992,53640,0.76,0.974,C,33
164,1338050,3.77,10.07,3.775,10.07,4.25,10.75,131520,131807,129463,0.823,0.984,N,,,,164,2901210,64.83,174.28,64.8283,174.285,65.25,174.75,18300,18479,17469,0.725,0.955,C,30
165,1338201,5.92,14.13,5.6432,14.0915,5.75,14.25,11100,10918,12316,0.465,0.901,N,,,,165,2901300,62.42,166.03,62.4175,166.03,62.25,166.25,71600,71681,77557,0.837,0.923,C,42
166,1338252,5.62,11.18,5.6208,11.1908,5.75,11.25,14700,14743,15399,0.637,0.955,N,,,,166,2902800,56.3,160.85,56.3275,160.85,56.25,160.75,45600,45418,47009,0.773,0.97,C,41
167,1338300,4.57,11.37,4.5675,11.3725,4.75,11.25,42300,42933,43162,0.748,0.98,N,,,,167,2902850,56.27,161.67,56.27,161.6708,56.25,161.25,51600,51461,52218,0.792,0.988,C,47
168,1338400,4.35,11.63,4.3508,11.6308,4.25,11.75,76000,76216,80121,0.751,0.949,N,,,,168,2903050,57.82,114.17,57.8342,114.165,57.75,114.25,186000,195009,189530,0.863,0.981,C,53
169,1338600,6.33,12.82,6.3308,12.8142,6.25,12.75,20390,20259,21535,0.604,0.947,N,,,,169,2903053,54.03,115,54.0325,115.0017,53.75,114.75,48500,47325,46169,0.719,0.952,C,33
170,1339014,3.68,10.7,3.5933,10.6692,3.75,11.25,21600,20858,21640,0.523,0.998,N,,,,170,2903054,55.12,116.77,55.1175,116.7608,54.75,116.75,66300,66363,64359,0.755,0.971,C,37
171,1339015,3.53,11.08,3.5358,11.0833,3.75,11.25,19985,20144,21640,0.534,0.924,N,,,,171,2903056,56.22,115.73,56.2225,115.7342,55.75,115.75,151000,149122,143825,0.85,0.952,C,37
172,1339017,3.43,11.28,3.435,11.2875,3.75,11.75,18510,19035,18548,0.542,0.998,N,,,,172,2903070,60.68,135.03,60.6142,135.02,60.75,136.25,24200,24043,22543,0.728,0.932,C,41
173,1339100,3.57,10.12,3.5725,10.1233,3.75,10.75,26400,26695,24732,0.538,0.937,N,,,,173,2903071,60.28,137.5,60.2742,137.5017,60.25,137.75,15000,14818,14926,0.721,0.995,C,34
174,1339500,3.52,11.5,3.5133,11.5025,3.75,11.75,13555,14439,18548,0.538,0.731,N,,,,174,2903080,59.78,134.75,59.82,134.79,59.75,134.75,165000,163669,167228,0.84,0.987,C,50
175,1340500,2.3,11.3,2.3008,11.2992,2.25,11.75,18100,18094,18575,0.625,0.974,N,,,,175,2903081,59.23,135.28,59.22,135.275,59.25,135.75,43600,43378,44462,0.741,0.981,C,45
176,1348152,4.2,14.68,4.2025,14.6767,4.25,14.75,20370,20411,18532,0.535,0.91,N,,,,176,2903087,57.77,130.9,57.815,130.8917,57.75,130.75,108000,104941,109259,0.813,0.988,C,54
177,1348401,2.8,13.35,2.8008,13.35,2.75,13.25,19500,19498,18561,0.592,0.952,N,,,,177,2903300,57.63,108.12,57.6217,108.1058,57.25,108.25,46500,46463,46965,0.79,0.99,C,44
178,1357100,-18.2833,21.8,-18.2783,21.805,-19.25,22.75,410000,234658,251789,0.745,0.614,C,32,,,178,2903402,58.65,127.05,58.6508,127.0525,58.25,127.25,43700,43605,43599,0.779,0.998,C,44
179,1362100,29.7,31.28,29.7,31.28,29.25,31.25,2900000,3032328,2893712,0.796,0.998,N,,,,179,2903420,70.68,127.39,70.7133,127.38,70.25,126.75,2430000,2430355,2423605,0.952,0.997,C,64
180,1389090,-21.83,43.87,-21.8292,43.8725,-21.75,44.25,53225,53152,51808,0.711,0.973,N,,,,180,2903424,55.13,105.23,55.13,105.2275,55.25,105.25,41700,41478,39845,0.756,0.956,C,40
181,1389100,-21.9,44,-21.9075,44,-21.75,44.25,50000,52750,51808,0.714,0.965,N,,,,181,2903425,56.77,105.65,56.7558,105.665,56.75,105.75,71400,71042,68925,0.79,0.965,C,41
182,1389230,-19.72,44.96,-19.72,44.96,-19.75,45.25,45000,44978,43703,0.701,0.971,N,,,,182,2903426,57.78,108.32,57.7775,108.315,57.75,108.25,140000,138878,137679,0.88,0.983,C,54
183,1389330,-19.8,45.53,-19.795,45.53,-20.25,46.25,17990,17402,14525,0.447,0.807,N,,,,183,2903427,59.73,113.17,59.7317,113.1692,59.75,112.75,440000,447294,443478,0.894,0.992,C,63
184,1389350,-19.5,45.5,-19.5258,45.5017,-19.25,46.25,14375,14505,8784,0.461,0.611,N,,,,184,2903428,60.48,120.7,60.4608,120.7342,60.25,120.75,770000,774907,771036,0.928,0.999,C,60
185,1389470,-25.03,46.38,-25.035,46.3758,-24.75,46.25,12435,12338,14102,0.647,0.882,N,,,,185,2903429,61.83,129.6,61.7708,129.6625,61.75,129.25,897000,901761,893464,0.922,0.996,C,65
186,1389500,-17.42,46.85,-17.4258,46.8675,-17.75,46.75,18550,18275,17620,0.563,0.95,N,,,,186,2903461,60.45,114.33,60.7899,114.282,60.75,113.75,23200,23299,21312,0.75,0.919,C,32
187,1389520,-16.93,46.93,-16.9242,46.9492,-17.25,47.25,11800,11809,11786,0.594,0.999,N,,,,187,2903470,61.3,126.92,61.2608,126.895,61.75,126.25,30400,30272,32024,0.716,0.949,C,34
188,1389530,-18.15,46.93,-18.145,46.945,-18.75,47.25,9450,9401,8784,0.505,0.93,N,,,,188,2903479,60.4392,124.2608,60.4275,124.2666,60.25,124.25,14400,14414,15585,0.739,0.924,C,41
189,1389600,-22.93,46.97,-22.9308,46.9692,-22.75,46.75,14160,14346,11408,0.615,0.806,N,,,,189,2903480,59.37,121.32,59.4133,121.2775,59.25,121.25,115000,114358,115724,0.846,0.994,C,56
190,1396100,-21.8833,28.0167,-21.8825,28.0175,-21.75,27.75,11370,12033,8633,0.6,0.759,N,,,,190,2903481,57.9667,121.7,57.9734,121.6892,57.75,121.75,97600,97862,99605,0.859,0.98,C,37
191,1396101,-21.8833,28.0167,-21.8825,28.0175,-21.75,27.75,11213,12033,8633,0.6,0.77,N,,,,191,2903482,55.42,120.55,55.4208,120.55,55.25,120.75,37300,37203,37418,0.757,0.997,C,42
192,1396102,-21.95,27.6167,-21.84,27.7133,-21.75,27.75,8980,9688,8633,0.557,0.961,N,,,,192,2903490,60,119.88,60.005,119.8767,59.75,119.25,62500,62411,63510,0.795,0.984,C,46
193,1425350,5.85,-7.43,5.845,-7.4283,6.25,-7.75,13750,11860,15380,0.449,0.894,N,,,,193,2903495,60.9,120.8,60.9283,120.8142,61.25,120.75,16600,15869,14689,0.749,0.885,C,40
194,1425500,4.38,-7.59,4.3925,-7.565,5.25,-7.75,28800,29782,30799,0.623,0.935,N,,,,194,2903600,63.32,132.02,63.2983,132.0167,63.25,132.75,696000,691144,695279,0.925,0.999,C,65
195,1426200,6.06,-4.49,6.1892,-5.0018,6.75,-5.75,59500,59611,58226,0.733,0.979,C,38,,,195,2903601,61.87,135.5,61.8767,135.5133,61.75,135.25,514000,508442,516258,0.908,0.996,C,53
196,1426210,6,-4.43,5.9934,-4.8943,6.75,-5.75,60200,60330,58226,0.725,0.967,V,37,1426200,38,196,2903602,59.63,133.03,59.6117,133.1008,59.25,132.75,269000,263399,267708,0.879,0.995,C,57
197,1426260,7.77,-4.68,7.7767,-4.6775,8.25,-4.75,10300,10441,12249,0.445,0.841,N,,,,197,2903603,58.63,128.5,58.68,128.5258,58.75,128.25,102000,102163,104057,0.874,0.98,C,43
198,1426300,6.96,-5.76,6.9608,-5.76,7.25,-6.25,19800,20819,21459,0.64,0.923,N,,,,198,2903604,58.97,126.27,58.9767,126.2733,59.25,125.75,49500,48557,49253,0.828,0.995,C,49
199,1426340,8.11,-5.41,8.11,-5.4092,8.25,-5.25,22000,23652,21410,0.63,0.973,N,,,,199,2903605,58.07,123.72,58.0683,123.7217,57.75,123.75,18500,18475,16761,0.764,0.906,C,40
200,1426350,6,-4.82,6,-4.8192,6.75,-4.75,35000,35301,33770,0.639,0.965,N,,,,200,2903630,60.17,116.8,60.1375,116.825,60.25,116.25,27600,25845,23575,0.763,0.854,C,39
201,1426380,5.88,-4.75,5.8967,-4.8133,5.75,-4.75,95500,96087,104309,0.819,0.916,C,45,,,201,2903640,60.27,114.73,60.9676,115.2127,61.25,115.25,32600,32551,30254,0.754,0.928,C,41
202,1427200,8.4,-7.13,8.4008,-7.1517,8.25,-7.25,16800,16828,15311,0.563,0.911,N,,,,202,2903700,63.95,124.83,63.9608,124.8375,63.75,124.75,452000,450096,441348,0.911,0.976,C,63
203,1427350,7.69,-7.06,7.6917,-7.0708,7.75,-7.25,28800,29831,27584,0.71,0.958,C,36,,,203,2903701,62.15,117.65,62.1508,117.65,61.75,117.25,202000,200878,192802,0.846,0.954,C,54
204,1427450,6.74,-7,6.7383,-6.9858,6.75,-7.25,35000,36559,33734,0.696,0.964,N,,,,204,2903702,63.22,113.63,63.2108,113.6342,63.25,113.75,168000,167439,168662,0.868,0.996,C,44
205,1427500,5.76,-6.6,5.7575,-6.6075,6.25,-6.75,62000,62734,58342,0.78,0.941,C,43,,,205,2903703,63.03,112.5,63.0267,112.5,63.25,112.25,136000,135920,135388,0.854,0.996,C,45
206,1428200,9.59,-4.29,9.5858,-4.3,9.75,-4.25,21300,21515,24391,0.719,0.873,C,32,,,206,2903704,64.08,109.58,64.085,109.5775,63.75,109.25,57300,57227,59640,0.784,0.961,C,51
207,1428300,7.95,-3.94,7.9425,-3.9367,7.75,-3.75,48700,49379,48888,0.687,0.996,N,,,,207,2903710,64.58,120.03,64.5817,120.0283,64.75,119.75,37000,36997,33814,0.791,0.914,C,38
208,1428400,6.62,-3.72,6.6283,-3.7208,6.75,-3.75,67400,69383,64248,0.75,0.953,C,39,,,208,2903720,63.5,117.03,63.4992,117.03,63.75,116.75,89600,89461,86337,0.846,0.964,C,48
209,1428500,6.29,-3.49,6.3017,-3.4842,6.75,-3.75,69900,71400,64248,0.749,0.919,V,39,1428400,39,209,2903721,64.23,116.91,64.3433,116.9433,64.75,116.75,78700,79048,76866,0.84,0.977,C,47
210,1431300,9.19,-2.71,9.19,-2.7175,9.75,-2.75,111500,119074,109118,0.796,0.979,C,41,,,210,2903728,64.6,112.52,64.605,112.5208,64.75,112.25,18600,18135,17963,0.715,0.966,C,34
211,1434850,10.63,-6.22,10.625,-6.215,10.25,-6.25,8900,9161,9156,0.521,0.972,N,,,,211,2903741,61.9,109.58,61.8992,109.5808,61.75,109.75,21000,22434,24009,0.756,0.875,C,33
212,1445050,-4.17,13.3,-4.1683,13.3017,-4.25,13.75,17190,17252,18551,0.637,0.927,N,,,,212,2903981,69.58,147.35,69.6358,147.3875,69.75,147.25,305000,305070,307405,0.898,0.992,C,57
213,1445100,-4.1,12.07,-4.125,12.0833,-3.75,12.25,55010,55347,55665,0.773,0.988,N,,,,213,2903983,64.05,141.88,64.0408,141.8925,63.75,141.75,51100,51058,49266,0.855,0.964,C,54
214,1445490,-4.12,13.08,-4.1058,13.075,-4.25,13.25,23385,23303,21641,0.643,0.925,N,,,,214,2903985,64.53,143.12,64.5367,143.1192,64.25,142.75,83500,83282,82673,0.853,0.99,C,56
215,1447150,-4.27,15.32,-4.2792,15.3242,-4.25,15.75,3475000,3604562,3639634,0.958,0.955,N,,,,215,2903993,64.43,144.37,64.4533,144.3633,64.25,144.25,22300,22137,21585,0.7,0.968,C,42
216,1447300,-2.91,15.65,-2.8983,15.6475,-2.75,15.75,13500,12412,12378,0.571,0.917,N,,,,216,2906200,52.25,117.72,52.2592,117.7183,52.25,117.75,175000,172967,175262,0.847,0.999,C,46
217,1447600,0.38,15.48,0.3642,15.4733,0.75,15.25,12000,11851,12391,0.638,0.968,N,,,,217,2906201,53.42,119.97,53.4158,119.975,53.25,119.75,200000,197785,197550,0.856,0.988,C,52
218,1448050,2.02,14.9,2.0133,14.8983,2.25,14.75,38600,38813,40228,0.656,0.96,N,,,,218,2906300,49.78,129.92,49.7808,129.9208,50.25,130.25,67400,67848,66225,0.802,0.983,C,45
219,1448100,1.62,16.05,1.6233,16.06,1.75,16.25,158350,158759,157675,0.832,0.996,N,,,,219,2906700,48.43,135.05,48.4425,135.0425,48.25,134.25,1630000,1446221,1457941,0.935,0.894,C,50
220,1448500,1.35,17.48,1.3525,17.4783,1.25,17.25,11300,9801,12387,0.382,0.912,N,,,,220,2906900,50.63,137.12,50.6017,137.1625,50.25,137.25,1730000,1740547,1746084,0.94,0.991,C,63
221,1468800,2.42,31.45,2.42,31.4758,2.25,31.25,410340,406757,411895,0.9,0.996,N,,,,221,2907010,53.6,109.6,53.5983,109.6008,53.75,109.75,19800,19438,18035,0.728,0.911,C,40
222,1472100,1.55,32.05,1.55,32.0475,1.25,31.75,16150,16068,9293,0.397,0.575,N,,,,222,2907020,51.83,107.63,51.8258,107.63,51.75,108.25,34700,34766,32289,0.797,0.931,C,44
223,1472150,2.28,31.57,2.285,31.5683,2.25,32.25,340000,348523,340646,0.868,0.998,N,,,,223,2907060,50.92,106.63,50.9217,106.63,50.75,106.75,44700,44477,45774,0.744,0.977,C,44
224,1472200,0.82,33.03,0.8217,33.0317,0.25,33.25,266549,263448,260129,0.878,0.976,N,,,,224,2907400,52.03,107.48,52.0142,107.4883,51.75,107.75,440000,440673,437629,0.9,0.995,C,63
225,1472300,0.47,33.12,0.4925,33.145,0.25,33.25,269000,262950,260129,0.879,0.967,N,,,,225,2907402,51.1,106.67,51.0992,106.6733,51.25,106.75,360000,361304,362782,0.884,0.992,C,52
226,1472305,0.43,33.2,0.4308,33.195,0.25,33.25,265965,262886,260129,0.879,0.978,N,,,,226,2907403,50.4,106.12,50.4017,106.0992,50.25,106.25,282000,283207,283683,0.868,0.994,C,51
227,1491200,-18.37,27.05,-18.3725,27.0525,-18.75,27.25,38600,39205,40941,0.743,0.943,N,,,,227,2908011,56.37,98.37,56.3725,98.3708,56.25,98.25,31800,31468,30154,0.807,0.948,C,41
228,1491210,-18.6,27.1667,-18.6,27.17,-19.25,27.75,20371,20287,20430,0.69,0.997,N,,,,228,2908012,55.97,97.78,55.965,97.785,55.75,97.75,24700,24627,24923,0.764,0.991,C,43
229,1491590,-17.5,29.4,-17.4958,29.3958,-17.25,29.25,37300,36897,38208,0.714,0.976,C,38,,,229,2908050,57.82,94.32,57.8192,94.3183,57.75,94.75,127000,125428,124894,0.867,0.983,C,51
230,1495100,-21.1833,32.2833,-21.1833,32.2883,-20.75,32.25,43233,43203,46754,0.756,0.925,N,,,,230,2908100,58.35,93.55,58.1767,93.3458,58.25,93.75,1040000,1038105,1038445,0.924,0.999,C,57
231,1495200,-21.17,31.2,-21.1517,31.21,-20.75,30.75,17100,14931,20347,0.535,0.84,N,,,,231,2908101,58.38,97.45,58.3925,97.45,58.25,97.75,866000,866368,866917,0.914,0.999,C,59
232,1495240,-21.13,31.27,-21.1367,31.2667,-20.75,30.75,23000,22989,20347,0.65,0.885,N,,,,232,2908102,56.28,101.73,56.2642,101.7642,56.25,101.75,736000,737505,738328,0.913,0.997,C,49
233,1495700,-19.2167,32.0167,-19.2167,32.015,-19.25,31.75,11174,11127,11735,0.493,0.952,N,,,,233,2908105,52.23,104.3,52.2425,104.3125,51.75,104.75,573000,572304,569168,0.897,0.993,C,58
234,1496321,-21.4167,29.4,-21.415,29.3925,-21.25,29.25,9718,9697,11599,0.686,0.838,N,,,,234,2908190,54.5,102.02,54.495,102.015,54.25,102.25,33400,33128,31555,0.715,0.945,C,32
235,1496500,-22.2167,29.9833,-22.2233,29.9833,-22.25,29.75,208784,202879,204932,0.89,0.982,C,49,,,235,2908200,54.58,100.62,54.5792,100.62,54.25,100.75,14500,14554,14635,0.704,0.991,C,40
236,1526300,5.1667,-1.6333,5.1659,-1.6341,5.75,-1.75,22714,22596,21559,0.686,0.949,N,,,,236,2908210,55.92,104.1,55.9192,104.0958,55.75,104.25,11200,10590,10552,0.746,0.942,C,33
237,1530100,5.12,-2.75,5.1167,-2.7475,5.25,-2.75,15800,16025,14970,0.543,0.947,N,,,,237,2909150,67.43,86.48,67.43,86.48,67.25,86.75,2440000,2446613,2449169,0.954,0.996,C,66
238,1531050,10.6333,-2.9167,10.6458,-2.935,10.75,-2.75,93820,101132,96913,0.79,0.968,C,54,,,238,2909152,61.6,90.08,61.5958,90.0792,61.75,90.25,1760000,1767055,1765026,0.944,0.997,C,60
239,1531100,8.15,-2.0333,8.1517,-2.035,8.25,-2.25,134200,138412,133631,0.798,0.996,C,55,,,239,2909153,58.45,92.15,58.4633,92.15,58.25,92.25,1400000,1403192,1406982,0.94,0.995,C,66
240,1531420,10.23,-1.2833,10.2425,-1.2825,10.25,-1.75,10600,10114,9142,0.674,0.862,N,,,,240,2909154,55.98,92.8,55.9867,92.8,55.75,92.75,300000,303698,308258,0.901,0.973,C,58
241,1531430,10.33,-1.35,10.3425,-1.3417,10.75,-1.75,9500,12498,12155,0.529,0.782,N,,,,241,2909156,55.46,92.3,55.43,92.3433,55.25,92.25,289000,289766,292364,0.906,0.988,C,56
242,1531450,9.7,-1.08,9.695,-1.0925,9.75,-0.75,92950,96533,97083,0.82,0.957,C,55,,,242,2909158,53.02,91.48,53.0158,91.4767,52.75,91.25,182000,185774,187687,0.877,0.97,C,50
243,1531550,10.5833,-0.85,10.5833,-0.8417,10.75,-0.75,63350,57589,60542,0.772,0.956,C,52,,,243,2909160,51.72,94.4,51.715,94.4017,51.75,94.25,115000,116746,126352,0.822,0.91,C,56
244,1531600,10.98,-0.4,10.9833,-0.39,11.25,-0.25,41550,41737,39281,0.73,0.945,C,47,,,244,2909161,51.88,94.46,51.8675,94.4517,52.25,94.25,56500,56751,56433,0.782,0.999,C,44
245,1531650,10.8667,-0.6167,10.8709,-0.605,11.25,-0.75,11570,11034,12133,0.54,0.954,N,,,,245,2909162,52.5,94.93,52.4892,94.9342,52.75,95.25,44600,44836,45094,0.766,0.989,C,43
246,1531700,6.2,0.1,6.2017,0.0967,6.25,0.25,394100,402871,401991,0.884,0.98,N,,,,246,2909164,51.72,94.5,51.7233,94.5,51.75,94.75,58600,59655,60244,0.776,0.973,C,39
