1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
118,1160200,-30.8239,18.1175,-30.8239,18.1175,-30.79,18.21,2351,2341,2289,0.783,0.974,N,,,,118,1160975,-28.7481,31.7456,-28.7489,31.7456,-28.71,31.79,2428,2415,2408,0.818,0.992,C,55
119,1160235,-31.8625,18.6864,-31.8625,18.6856,-31.87,18.71,24044,23961,24210,0.928,0.993,C,61,,,119,1160979,-28.8013,31.9554,-28.8021,31.9554,-28.79,31.87,2678,2786,2709,0.83,0.989,C,50
120,1160256,-33.7228,18.6167,-33.7228,18.6167,-33.71,18.62,1311,1322,1358,0.736,0.965,N,,,,120,1196100,-24.3311,30.7414,-24.3311,30.7406,-24.37,30.71,42714,42455,42486,0.948,0.995,C,61
121,1160266,-33.1308,18.8628,-33.1308,18.8628,-33.12,18.87,2936,2950,2865,0.786,0.976,N,,,,121,1196102,-24.9264,29.3894,-24.9264,29.3894,-24.96,29.37,16622,16526,16665,0.925,0.997,C,58
122,1160302,-34.0703,20.39,-34.0703,20.39,-34.04,20.37,9854,9847,10200,0.88,0.966,N,,,,122,1196104,-25.5788,29.1275,-25.5779,29.1275,-25.54,29.12,4293,4290,4392,0.869,0.977,C,49
123,1160303,-33.8978,20.0117,-33.8978,20.0117,-33.87,19.96,6713,6709,7001,0.867,0.959,C,55,,,123,1196106,-24.9265,29.3234,-24.9256,29.3234,-24.96,29.29,6119,5181,5195,0.843,0.849,C,45
124,1160304,-33.8181,19.6933,-33.8181,19.6933,-33.79,19.62,4355,4353,4576,0.865,0.952,C,53,,,124,1196215,-23.6584,31.0499,-23.6584,31.0491,-23.71,31.04,4710,4686,4941,0.863,0.953,C,56
125,1160305,-34.0675,20.4056,-34.0683,20.4047,-34.04,20.37,9842,9855,10200,0.881,0.965,C,57,,,125,1196220,-23.8353,31.6374,-23.8362,31.6358,-23.87,31.62,12938,13383,13268,0.915,0.975,C,55
126,1160320,-32.5028,19.535,-32.5028,19.535,-32.54,19.54,6895,6850,6699,0.87,0.972,C,57,,,126,1196405,-22.9348,28.0039,-22.9339,28.0039,-22.96,27.96,98240,101000,100464,0.968,0.978,C,60
127,1160341,-33.8717,20.0022,-33.8708,20.0022,-33.87,20.04,1201,1207,1284,0.689,0.935,N,,,,127,1196440,-25.2063,27.5579,-25.2063,27.5579,-25.21,27.54,12674,12575,12509,0.905,0.987,C,56
128,1160350,-33.5719,20.7019,-33.5728,20.7019,-33.54,20.62,2900,2895,2937,0.797,0.987,N,,,,128,1196447,-25.1286,27.6286,-25.1294,27.6286,-25.12,27.62,7483,7513,7206,0.875,0.963,C,57
129,1160352,-33.6939,21.1431,-33.6939,21.1431,-33.71,21.12,5837,5856,6081,0.845,0.96,C,51,,,129,1196450,-24.6951,27.409,-24.6942,27.409,-24.79,27.37,22270,21995,21502,0.937,0.966,C,55
130,1160353,-33.7492,21.4444,-33.7492,21.4444,-33.79,21.37,12493,12470,12470,0.897,0.998,C,55,,,130,1196455,-24.3962,27.0898,-24.3962,27.089,-24.37,27.12,28780,28253,27726,0.94,0.963,C,52
131,1160373,-33.9803,21.6533,-33.9803,21.6533,-33.96,21.62,43451,43444,43388,0.94,0.999,C,61,,,131,1196500,-23.0674,29.5789,-23.0658,29.5789,-23.04,29.54,6731,6696,6673,0.873,0.991,C,48
132,1160376,-33.5022,21.6228,-33.4966,21.6258,-33.29,21.71,7805,17386,12065,0.654,0.647,N,,,,132,1196540,-22.9102,29.611,-22.911,29.611,-22.96,29.62,7712,7721,7619,0.89,0.988,C,51
133,1160378,-33.31,21.6342,-33.31,21.635,-33.29,21.62,17076,17063,16891,0.917,0.989,C,58,,,133,1196551,-22.2261,29.9903,-22.2253,29.9903,-22.21,29.96,201001,202888,202041,0.974,0.995,C,57
134,1160380,-33.4769,23.0294,-33.4778,23.0294,-33.46,23.04,4230,4291,4449,0.849,0.951,C,46,,,134,1196569,-22.5502,28.8974,-22.5502,28.8974,-22.62,28.87,15845,15796,16000,0.887,0.99,C,53
135,1160391,-33.66,21.7731,-33.66,21.7731,-33.62,21.79,10927,10989,11384,0.904,0.96,C,41,,,135,1196600,-26.0064,29.2539,-26.0081,29.2522,-26.04,29.29,3256,3210,3228,0.856,0.991,C,55
136,1160453,-33.7919,24.0328,-33.7919,24.0311,-33.79,23.96,1627,1632,1571,0.698,0.966,N,,,,136,1196710,-24.5175,30.8317,-24.5175,30.8284,-24.54,30.79,2204,2193,2334,0.816,0.944,C,53
137,1160460,-33.7308,24.6178,-33.7308,24.6178,-33.62,24.62,29571,29461,29582,0.927,1,C,61,,,137,1196800,-24.1847,30.823,-24.1839,30.823,-24.21,30.79,46583,46583,46773,0.949,0.996,C,61
138,1160470,-33.2036,24.2342,-33.2036,24.235,-33.12,24.29,1296,1290,1296,0.724,1,N,,,,138,1196850,-24.0663,31.2429,-24.0663,31.2429,-24.04,31.21,49826,49891,50215,0.951,0.992,C,57
139,1160480,-32.2378,23.0506,-32.2386,23.0514,-32.21,23.04,3943,3941,4008,0.858,0.984,N,,,,139,1197001,-25.6822,31.7817,-25.6814,31.7817,-25.71,31.79,8864,8775,8474,0.857,0.956,C,55
140,1160481,-32.0689,23.0075,-32.0689,23.0083,-32.04,23.04,3672,3673,3645,0.855,0.993,C,39,,,140,1197010,-25.8381,30.4128,-25.8381,30.4128,-25.87,30.37,2611,2627,2542,0.834,0.974,C,53
141,1160490,-33.0003,25.1642,-33.0003,25.1642,-32.96,25.21,1742,1742,1589,0.713,0.912,N,,,,141,1197090,-25.4366,31.9824,-25.4366,31.9824,-25.46,31.96,21652,21634,21314,0.934,0.984,C,57
142,1160493,-33.0993,25.0115,-33.0993,25.0115,-33.04,24.96,13422,13416,13399,0.916,0.998,C,57,,,142,1197300,-26.0361,30.9975,-26.0361,30.9975,-26.04,30.96,5540,5501,5392,0.876,0.973,C,57
143,1160500,-33.3292,26.0775,-33.3292,26.0767,-33.29,26.12,1479,1474,1364,0.74,0.922,N,,,,143,1197500,-25.3636,31.9556,-25.3636,31.9556,-25.37,31.87,10379,10348,10291,0.902,0.992,C,60
144,1160510,-33.0981,26.4447,-33.0981,26.4447,-33.12,26.37,23067,23027,23338,0.927,0.988,C,61,,,144,1197501,-25.4697,31.0881,-25.4697,31.0881,-25.46,31.04,5131,5091,5107,0.883,0.995,C,59
145,1160511,-31.9031,25.4817,-31.9031,25.4817,-31.87,25.46,9545,9095,9061,0.899,0.949,C,48,,,145,1197507,-25.3989,31.6106,-25.3989,31.6106,-25.46,31.54,8473,8460,8276,0.892,0.977,C,54
146,1160512,-31.9042,25.4306,-31.9042,25.4306,-31.96,25.37,1717,1723,1820,0.762,0.943,N,,,,146,1197550,-25.4903,30.6983,-25.4903,30.6983,-25.54,30.71,1557,1545,1545,0.805,0.992,C,55
147,1160520,-31.57,25.5439,-31.57,25.5431,-31.54,25.62,1565,1570,1538,0.8,0.983,C,52,,,147,1197750,-25.1495,31.9407,-25.1504,31.9415,-25.12,31.87,5715,5788,5594,0.849,0.979,C,51
148,1160523,-31.7775,25.3175,-31.7775,25.3175,-31.71,25.29,2445,2455,2340,0.764,0.957,N,,,,148,1199310,-27.3633,31.7826,-27.3633,31.7826,-27.37,31.79,6846,6843,7078,0.856,0.967,C,55
149,1160527,-32.785,25.6148,-32.785,25.6148,-32.71,25.62,1512,1533,1447,0.773,0.957,N,,,,149,1234050,14.62,0.3,14.6017,0.2858,14.54,0.29,7500,7572,7463,0.889,0.995,C,43
150,1160528,-32.0858,25.5758,-32.0867,25.5758,-32.12,25.62,10830,10848,11169,0.898,0.97,C,55,,,150,1234080,14.75,0.6,14.7483,0.6,14.79,0.46,44900,49492,49386,0.942,0.909,C,43
151,1160529,-32.3142,25.7411,-32.3142,25.7411,-32.29,25.79,4742,4727,4805,0.885,0.987,C,56,,,151,1234090,14.6167,0.9833,14.6109,0.9833,14.62,0.96,553326,553326,553600,0.967,1,C,57
152,1160533,-33.0276,25.8933,-33.0276,25.8925,-32.96,25.87,19130,19098,19156,0.924,0.999,C,59,,,152,1234100,14.02,0.75,14.0167,0.7467,14.04,0.71,2750,2519,2573,0.85,0.936,C,37
153,1160535,-31.9683,26.0011,-31.9683,26.0003,-31.96,26.04,1308,1303,1314,0.765,0.995,N,,,,153,1234120,13.85,1.47,13.85,1.4683,13.87,1.37,6940,7141,7224,0.888,0.961,C,43
154,1160537,-32.7614,26.6289,-32.7614,26.628,-32.71,26.62,1023,1044,1012,0.711,0.989,N,,,,154,1234130,13.7333,1.6167,13.7383,1.6159,13.71,1.54,38750,39037,38719,0.939,0.999,C,58
155,1160580,-33.2378,26.9947,-33.2378,26.9947,-33.21,26.96,29745,29706,30191,0.937,0.985,C,60,,,155,1234150,13.52,2.09,13.5142,2.09,13.37,2.21,700000,624376,624989,0.968,0.893,C,58
156,1160600,-33.1853,27.3906,-33.1853,27.3906,-33.12,27.37,2530,2520,2451,0.835,0.969,C,54,,,156,1234180,12.96,2.32,12.9517,2.2767,12.96,2.21,15350,15420,15348,0.905,1,C,44
157,1160601,-33.0117,26.9542,-33.0108,26.9542,-32.96,26.96,1429,1525,1443,0.796,0.99,N,,,,157,1234200,12.47,2.42,12.4692,2.42,12.46,2.37,5330,5578,5601,0.823,0.952,C,38
158,1160617,-32.9916,27.64,-32.9916,27.6384,-32.96,27.54,1011,1025,1154,0.774,0.876,N,,,,158,1234201,12.5833,2.6167,12.5791,2.6167,12.54,2.54,672316,672316,672158,0.971,1,C,54
159,1160630,-32.7133,26.2958,-32.7133,26.2958,-32.62,26.29,1245,1249,1231,0.684,0.989,N,,,,159,1234250,11.88,3.4,11.88,3.4,12.04,3.21,1000000,1191580,1176782,0.962,0.85,C,37
160,1160682,-30.2473,29.9291,-30.2465,29.9291,-30.21,29.96,3586,3588,3567,0.875,0.995,C,58,,,160,1234700,13.15,7.22,13.1517,7.2158,13.12,7.21,4800,4158,4337,0.839,0.904,C,32
161,1160690,-32.0503,26.7897,-32.0503,26.7897,-32.04,26.79,1414,1405,1308,0.714,0.925,N,,,,161,1237500,13.28,12.6,13.2808,12.6008,13.12,12.46,115000,149382,149026,0.961,0.772,C,30
162,1160695,-32.0443,27.8224,-32.0435,27.8224,-31.96,27.79,2359,2368,2412,0.738,0.978,N,,,,162,1255100,-17.4,14.2,-17.4117,14.2033,-17.37,14.29,89600,88824,88791,0.947,0.991,C,63
163,1160700,-29.7436,29.9047,-29.7436,29.9056,-29.71,29.87,1744,1740,1790,0.801,0.974,C,54,,,163,1257100,-17.9,19.75,-17.9033,19.7425,-17.87,19.62,97300,103745,101639,0.936,0.957,C,60
164,1160701,-30.1689,30.6969,-30.1681,30.6978,-30.12,30.62,4358,4347,4317,0.833,0.991,C,50,,,164,1257101,-18.0333,21.4167,-18.0308,21.4233,-17.96,21.29,206000,232734,232059,0.961,0.888,C,58
165,1160703,-30.1356,30.6737,-30.1356,30.6746,-30.12,30.62,4328,4326,4317,0.835,0.997,V,48,1160701,50,165,1257200,-21.2167,17.1,-21.2092,17.0975,-21.21,17.04,4970,5588,5425,0.898,0.916,C,47
166,1160725,-29.6424,30.6886,-29.6424,30.6886,-29.62,30.71,3771,3496,3732,0.879,0.99,C,53,,,166,1258100,-19.1739,13.5711,-19.1739,13.5711,-19.12,13.62,11000,10883,11157,0.897,0.986,C,56
167,1160730,-31.9228,26.7856,-31.9228,26.7856,-31.87,26.79,2193,2189,2262,0.807,0.969,C,54,,,167,1258200,-20.4,15.4667,-20.4067,15.4758,-20.37,15.54,14200,13950,13809,0.91,0.972,C,58
168,1160740,-31.9203,28.4478,-31.9203,28.4486,-31.87,28.46,4942,4919,4747,0.868,0.961,C,52,,,168,1258201,-21.0667,13.8,-21.08,13.8117,-21.04,13.87,28900,28968,29174,0.927,0.991,C,58
169,1160750,-29.0714,30.2456,-29.0714,30.2456,-29.12,30.21,1546,1539,1571,0.755,0.984,N,,,,169,1258202,-20.2,16.1333,-20.2017,16.1342,-20.21,16.12,7720,7748,7794,0.88,0.991,C,58
170,1160751,-29.0331,30.36,-29.0322,30.36,-29.04,30.29,1956,1949,1946,0.782,0.995,N,,,,170,1258300,-21.4333,15.6667,-21.4233,15.6758,-21.46,15.71,3810,3670,3829,0.826,0.995,C,55
171,1160760,-31.5842,28.7842,-31.5842,28.7842,-31.54,28.79,1213,1206,1097,0.75,0.904,N,,,,171,1258301,-21.3,16.2,-21.3033,16.2008,-21.29,16.21,1320,1324,1357,0.819,0.973,C,52
172,1160763,-31.2381,28.8522,-31.2381,28.8531,-31.21,28.79,4285,4282,4185,0.841,0.977,C,56,,,172,1258350,-21.8167,15.6167,-21.8367,15.6258,-21.79,15.71,4010,4142,4059,0.838,0.988,C,54
173,1160770,-31.0317,28.8844,-31.0317,28.8844,-30.96,28.87,2573,2562,2581,0.797,0.997,N,,,,173,1258400,-22.2667,16.4167,-22.275,16.415,-22.29,16.46,8860,8858,8964,0.901,0.988,C,60
174,1160772,-31.1043,29.3997,-31.1043,29.3989,-31.12,29.46,2703,2702,2657,0.801,0.983,C,48,,,174,1258500,-23.5,14.9667,-23.5025,14.965,-23.62,15.04,11700,13724,13220,0.882,0.885,C,51
175,1160773,-30.8601,29.0712,-30.8601,29.0721,-30.79,29.04,6906,6901,6880,0.89,0.996,C,55,,,175,1258501,-23.2667,15.8,-23.2667,15.7992,-23.29,15.79,6520,6451,7017,0.821,0.929,C,53
176,1160774,-30.7759,29.0322,-30.7767,29.0322,-30.71,28.96,3059,3085,2959,0.82,0.967,C,46,,,176,1258503,-23.1667,14.65,-23.1742,14.6408,-23.29,14.79,14700,17563,16444,0.878,0.894,C,50
177,1160775,-30.5706,29.15,-30.5714,29.15,-30.54,29.12,2483,2471,2445,0.837,0.985,C,56,,,177,1258510,-23.4667,15.7667,-23.4825,15.7667,-23.46,15.87,2490,2610,2593,0.814,0.96,C,50
178,1160777,-31.3955,29.2651,-31.3955,29.2651,-31.37,29.21,19273,19253,19093,0.933,0.991,C,52,,,178,1259060,-24.1833,17.0167,-24.1942,17.0067,-24.21,16.96,3450,3320,3367,0.817,0.976,C,52
179,1160785,-30.5683,29.4222,-30.5683,29.4222,-30.54,29.46,1034,1019,1036,0.747,0.998,N,,,,179,1259080,-25.1167,17.5167,-25.1167,17.5167,-25.04,17.37,5850,5865,5827,0.847,0.996,C,55
180,1160788,-29.7151,30.8692,-29.7159,30.8692,-29.71,30.79,4084,4077,4254,0.872,0.96,C,52,,,180,1259090,-27.4333,17.9667,-27.4317,17.9717,-27.46,18.04,2510,2246,2435,0.82,0.97,C,51
181,1160850,-28.0592,30.3733,-28.0592,30.3733,-28.04,30.37,5887,5914,5539,0.857,0.941,C,55,,,181,1259100,-27.9167,17.5,-27.9117,17.4917,-27.87,17.54,63300,64875,64488,0.947,0.982,C,60
182,1160851,-27.6025,29.9425,-27.6025,29.9433,-27.62,29.96,1533,1522,1521,0.636,0.992,N,,,,182,1259101,-26.8,17.7833,-26.8025,17.79,-26.71,17.79,46400,45212,44710,0.942,0.964,C,61
183,1160880,-29.1403,31.3925,-29.1419,31.3917,-29.12,31.37,28920,28873,28405,0.932,0.982,C,60,,,183,1259102,-25.9,17.9667,-25.9092,17.9717,-25.87,17.96,37600,37820,37328,0.942,0.993,C,60
184,1160881,-28.7358,29.8208,-28.7367,29.8208,-28.71,29.79,4154,4197,4132,0.854,0.995,C,57,,,184,1259103,-24.167,17.35,-24.1753,17.35,-24.21,17.29,9170,8937,9074,0.853,0.99,C,56
185,1160882,-28.7217,29.3756,-28.7217,29.3747,-28.71,29.37,1869,1912,1954,0.783,0.956,N,,,,185,1259104,-24.2667,17.0667,-24.2667,17.0667,-24.29,17.04,2830,2837,2808,0.82,0.992,C,53
186,1160883,-28.75,30.4422,-28.75,30.4431,-28.79,30.46,12862,12857,12862,0.913,1,C,61,,,186,1259110,-26.8,18.2167,-26.7992,18.2158,-26.79,18.29,7000,8066,7732,0.892,0.905,C,53
187,1160884,-28.7378,29.3522,-28.7378,29.3514,-28.79,29.29,1666,1710,1653,0.783,0.992,N,,,,187,1259112,-26.7667,18.4667,-26.7924,18.5916,-26.79,18.62,3200,3188,3135,0.821,0.98,C,52
188,1160910,-28.3092,31.9022,-28.31,31.9022,-28.29,31.87,3484,3482,3481,0.836,0.999,N,,,,188,1259150,-30.3633,27.575,-30.365,27.575,-30.37,27.62,19756,19693,19826,0.93,0.996,C,43
189,1160911,-28.0694,31.5494,-28.0694,31.5494,-28.04,31.54,1659,1669,1893,0.695,0.876,N,,,,189,1259151,-30.0633,28.5083,-30.0625,28.5092,-30.04,28.54,10774,10726,10908,0.911,0.988,C,41
190,1160915,-28.3394,31.3738,-28.3394,31.3747,-28.29,31.29,3939,3939,3932,0.831,0.998,C,56,,,190,1259152,-29.59,28.7133,-29.5917,28.7142,-29.54,28.71,7952,7924,7784,0.903,0.979,C,40
191,1160919,-28.4456,32.3251,-28.4456,32.3243,-28.46,32.12,9099,9399,9374,0.893,0.971,C,52,,,191,1259201,-24.8167,17.1667,-24.8233,17.16,-24.79,17.12,4780,4780,4818,0.858,0.992,C,53
192,1160930,-27.6603,32.4225,-27.6628,32.4225,-27.62,32.37,5068,5038,4858,0.819,0.959,C,36,,,192,1259220,-29,27.7,-29.0075,27.6983,-28.96,27.71,5630,5608,5639,0.871,0.998,C,42
193,1160975,-28.7481,31.7456,-28.7489,31.7456,-28.71,31.79,2428,2415,2408,0.818,0.992,C,55,,,193,1259320,-29.4833,28.6567,-29.4883,28.6475,-29.46,28.62,3236,3227,3222,0.858,0.996,C,38
194,1160979,-28.8013,31.9554,-28.8021,31.9554,-28.79,31.87,2678,2786,2709,0.83,0.989,C,50,,,194,1259350,-25.0167,18.8833,-25.0158,18.885,-24.87,18.79,19600,20310,20729,0.91,0.946,C,56
195,1196100,-24.3311,30.7414,-24.3311,30.7406,-24.37,30.71,42714,42455,42486,0.948,0.995,C,61,,,195,1259400,-26.4333,17.1167,-26.4367,17.1133,-26.37,17.04,4140,4248,4314,0.867,0.96,C,54
196,1196101,-24.2681,29.8011,-24.2672,29.8011,-24.29,29.79,31627,31409,31519,0.942,0.997,N,,,,196,1259440,-23.0667,18.6333,-23.0625,18.635,-23.04,18.62,9250,9542,9655,0.846,0.958,C,53
197,1196102,-24.9264,29.3894,-24.9264,29.3894,-24.96,29.37,16622,16526,16665,0.925,0.997,C,58,,,197,1259450,-23.1167,18.6833,-23.1165,18.7041,-23.04,18.71,8160,8110,8087,0.831,0.991,C,54
198,1196103,-25.8092,29.3194,-25.8092,29.3194,-25.79,29.29,3957,3942,3922,0.855,0.991,N,,,,198,1259451,-22.1333,18.8167,-22.1417,18.8008,-22.12,18.79,4530,4445,4607,0.828,0.983,C,55
199,1196104,-25.5788,29.1275,-25.5779,29.1275,-25.54,29.12,4293,4290,4392,0.869,0.977,C,49,,,199,1259800,-29.2833,28.9833,-29.29,28.9883,-29.29,29.04,1701,1675,1721,0.8,0.988,C,38
200,1196105,-24.9586,29.3953,-24.9586,29.3961,-24.96,29.37,16447,16435,16665,0.925,0.987,V,52,1196102,58,200,1286600,-7.5667,36.4333,-7.5517,36.4233,-7.54,36.37,3363,3029,3134,0.82,0.932,C,36
201,1196106,-24.9265,29.3234,-24.9256,29.3234,-24.96,29.29,6119,5181,5195,0.843,0.849,C,45,,,201,1288100,-11.2167,35.2944,-11.2208,35.3403,-11.21,35.37,4903,4660,4954,0.816,0.99,C,36
202,1196120,-25.7925,28.755,-25.7925,28.755,-25.79,28.71,1599,1576,1617,0.813,0.989,N,,,,202,1289450,-6.6889,38.6986,-6.6881,38.6978,-6.71,38.71,15916,14317,14169,0.915,0.89,C,40
203,1196175,-25.0291,29.8558,-25.0291,29.8558,-25.04,29.87,2249,2247,2477,0.796,0.908,N,,,,203,1289451,-7.3,38.1667,-7.2908,38.1642,-7.29,38.12,6472,6238,6191,0.884,0.957,C,40
204,1196213,-23.281,30.5431,-23.2818,30.5431,-23.29,30.54,2988,3103,2987,0.796,1,N,,,,204,1291100,-17.4667,24.3,-17.485,24.3,-17.46,24.21,334000,334358,334772,0.978,0.998,C,64
205,1196215,-23.6584,31.0499,-23.6584,31.0491,-23.71,31.04,4710,4686,4941,0.863,0.953,C,56,,,205,1291200,-17.6833,23.2667,-17.8257,24.9788,-17.79,25.12,170000,151958,153238,0.959,0.901,C,57
206,1196220,-23.8353,31.6374,-23.8362,31.6358,-23.87,31.62,12938,13383,13268,0.915,0.975,C,55,,,206,1308600,34.24,-3.32,34.24,-3.32,34.21,-3.37,24422,24258,24129,0.916,0.988,C,40
207,1196300,-24.1594,27.4792,-24.1594,27.4792,-24.21,27.46,1054,1047,1015,0.778,0.963,N,,,,207,1309600,32.68,-5.9,32.68,-5.9,32.71,-5.87,3330,3358,3460,0.841,0.962,C,37
208,1196340,-22.7685,30.8893,-22.7685,30.8893,-22.79,30.79,1758,2264,2207,0.737,0.797,N,,,,208,1309700,34.28,-5.43,34.2808,-5.43,34.29,-5.46,17250,15653,16097,0.899,0.933,C,36
209,1196350,-25.7769,27.7611,-25.7778,27.7611,-25.79,27.79,1171,1064,1156,0.668,0.987,N,,,,209,1309720,34.59,-5.25,34.5883,-5.2517,34.62,-5.21,6190,6222,6139,0.872,0.992,C,45
210,1196360,-24.2828,28.0897,-24.2819,28.0897,-24.29,28.12,1801,1794,1871,0.722,0.963,N,,,,210,1309750,34.62,-5.01,34.5492,-5.03,34.54,-4.96,4404,4463,4377,0.867,0.994,C,39
211,1196390,-22.4377,31.0778,-22.4377,31.0778,-22.46,30.96,1776,1893,1818,0.745,0.977,N,,,,211,1309810,33.67,-4.5,33.6633,-4.5125,33.62,-4.54,3435,3449,3654,0.81,0.94,C,39
212,1196400,-22.9508,27.9736,-22.9508,27.9736,-22.96,27.96,98160,100981,100464,0.968,0.977,V,53,1196405,60,212,1310400,31.41,-5.47,31.4458,-5.4542,31.46,-5.46,1550,1913,1902,0.809,0.815,C,27
213,1196405,-22.9348,28.0039,-22.9339,28.0039,-22.96,27.96,98240,101000,100464,0.968,0.978,C,60,,,213,1310600,32,-3.75,31.9925,-3.7583,32.04,-3.79,2370,2435,2394,0.803,0.99,C,36
214,1196413,-25.8106,27.9098,-25.8106,27.9098,-25.87,27.96,2551,2557,2696,0.78,0.946,N,,,,214,1320100,7.328,-11.143,7.328,-11.143,7.37,-11.12,5514,5716,5929,0.819,0.93,C,43
215,1196430,-25.5381,26.1036,-25.5389,26.1052,-25.54,26.12,1180,1141,1236,0.741,0.955,N,,,,215,1321880,7.067,-10.88,7.067,-10.88,7.04,-10.87,8194,8041,8046,0.84,0.982,C,48
216,1196440,-25.2063,27.5579,-25.2063,27.5579,-25.21,27.54,12674,12575,12509,0.905,0.987,C,56,,,216,1322840,7.2026,-9.8187,7.2034,-9.8187,7.21,-9.79,13734,13916,14142,0.899,0.971,C,49
217,1196443,-25.3802,28.3165,-25.3802,28.3165,-25.46,28.29,1028,1032,1004,0.716,0.977,N,,,,217,1322880,6.9021,-10.3618,6.9021,-10.3618,6.96,-10.29,18276,18359,18384,0.902,0.994,C,52
218,1196447,-25.1286,27.6286,-25.1294,27.6286,-25.12,27.62,7483,7513,7206,0.875,0.963,C,57,,,218,1323550,6.466,-9.526,6.466,-9.526,6.46,-9.46,10862,10960,11199,0.882,0.97,C,49
219,1196450,-24.6951,27.409,-24.6942,27.409,-24.79,27.37,22270,21995,21502,0.937,0.966,C,55,,,219,1323580,6.084,-9.87,6.084,-9.8708,6.12,-9.87,15723,15755,16039,0.903,0.98,C,51
220,1196455,-24.3962,27.0898,-24.3962,27.089,-24.37,27.12,28780,28253,27726,0.94,0.963,C,52,,,220,1324580,5.617,-9.319,5.6178,-9.319,5.62,-9.29,11585,11535,11466,0.873,0.99,C,49
221,1196500,-23.0674,29.5789,-23.0658,29.5789,-23.04,29.54,6731,6696,6673,0.873,0.991,C,48,,,221,1357100,-18.2833,21.8,-18.2783,21.805,-18.46,21.96,410000,234658,234986,0.958,0.573,C,35
222,1196540,-22.9102,29.611,-22.911,29.611,-22.96,29.62,7712,7721,7619,0.89,0.988,C,51,,,222,1389490,-20.28,46.82,-20.2775,46.8192,-20.29,46.87,6675,6909,6908,0.873,0.966,C,37
223,1196550,-22.2244,29.9869,-22.2244,29.9869,-22.21,29.96,201000,202883,202041,0.974,0.995,V,50,1196551,57,223,1396010,-21.15,27.35,-21.15,27.3508,-21.12,27.37,2497,2493,2640,0.859,0.946,C,39
224,1196551,-22.2261,29.9903,-22.2253,29.9903,-22.21,29.96,201001,202888,202041,0.974,0.995,C,57,,,224,1396100,-21.8833,28.0167,-21.8825,28.0175,-21.87,27.96,11370,12033,11609,0.902,0.979,C,42
225,1196569,-22.5502,28.8974,-22.5502,28.8974,-22.62,28.87,15845,15796,16000,0.887,0.99,C,53,,,225,1396102,-21.95,27.6167,-21.84,27.7133,-21.87,27.71,8980,9688,9544,0.894,0.941,C,38
226,1196600,-26.0064,29.2539,-26.0081,29.2522,-26.04,29.29,3256,3210,3228,0.856,0.991,C,55,,,226,1396200,-22.5667,27.65,-22.5717,27.6542,-22.54,27.54,6623,6941,6648,0.864,0.996,C,41
227,1196710,-24.5175,30.8317,-24.5175,30.8284,-24.54,30.79,2204,2193,2334,0.816,0.944,C,53,,,227,1396201,-22.5667,27.65,-22.5492,27.0834,-22.54,27.04,3507,3629,3480,0.842,0.992,C,41
228,1196720,-24.0364,31.1282,-24.0364,31.1282,-23.96,31.04,2268,2294,2348,0.779,0.966,N,,,,228,1396601,-24.95,26.0667,-24.4414,26.0673,-24.46,26.04,4167,3654,3661,0.816,0.879,C,31
229,1196800,-24.1847,30.823,-24.1839,30.823,-24.21,30.79,46583,46583,46773,0.949,0.996,C,61,,,229,1425450,5.37,-7.31,5.3658,-7.31,5.37,-7.29,4200,4216,4254,0.86,0.987,C,40
230,1196850,-24.0663,31.2429,-24.0663,31.2429,-24.04,31.21,49826,49891,50215,0.951,0.992,C,57,,,230,1425500,4.38,-7.59,4.3925,-7.565,4.46,-7.54,28800,29782,29760,0.918,0.968,C,45
231,1197001,-25.6822,31.7817,-25.6814,31.7817,-25.71,31.79,8864,8775,8474,0.857,0.956,C,55,,,231,1426140,8.79,-5.88,8.7925,-5.8817,8.79,-5.87,3700,3730,3884,0.825,0.953,C,37
232,1197010,-25.8381,30.4128,-25.8381,30.4128,-25.87,30.37,2611,2627,2542,0.834,0.974,C,53,,,232,1426180,8.1,-6.3,8.0983,-6.3017,8.12,-6.29,6700,6747,6591,0.87,0.984,C,41
233,1197090,-25.4366,31.9824,-25.4366,31.9824,-25.46,31.96,21652,21634,21314,0.934,0.984,C,57,,,233,1426200,6.06,-4.49,6.1892,-5.0018,6.21,-5.04,59500,59611,59289,0.947,0.996,C,45
234,1197300,-26.0361,30.9975,-26.0361,30.9975,-26.04,30.96,5540,5501,5392,0.876,0.973,C,57,,,234,1426250,8.24,-4.84,8.24,-4.8483,8.29,-4.87,6650,6781,6845,0.878,0.972,C,40
235,1197310,-25.6736,31.5753,-25.6744,31.5753,-25.71,31.54,1122,1117,1157,0.749,0.97,N,,,,235,1426260,7.77,-4.68,7.7767,-4.6775,7.79,-4.71,10300,10441,10570,0.891,0.974,C,41
236,1197500,-25.3636,31.9556,-25.3636,31.9556,-25.37,31.87,10379,10348,10291,0.902,0.992,C,60,,,236,1426300,6.96,-5.76,6.9608,-5.76,6.96,-5.79,19800,20819,20563,0.906,0.963,C,42
237,1197501,-25.4697,31.0881,-25.4697,31.0881,-25.46,31.04,5131,5091,5107,0.883,0.995,C,59,,,237,1426320,6.63,-4.79,6.6383,-4.7892,6.62,-4.96,4700,6274,5769,0.818,0.815,C,29
