no	GRDC_No	lat	lon	areaGRDC	newlat	newlon	newarea	UPS_Indicator	dist_Indicator	Indicator	shapefile
256	1160545	-33.506667	26.744167	575	-33.50583367	26.744167	576.58563	0.275762143	0.92	2.115762143	0
257	1160550	-32.180833	26.820556	462	-32.180833	26.820556	460.888	0.240692535	0	0.240692535	1
258	1160580	-33.237778	26.994722	29745	-33.237778	26.994722	29706.074	0.130864956	0	0.130864956	1
259	1160600	-33.185278	27.390556	2530	-33.185278	27.390556	2520.4324	0.378167073	0	0.378167073	1
260	1160601	-33.011667	26.954167	1429	-33.01083367	26.954167	1525.1996	6.731951362	0.92	8.571951362	0
261	1160602	-32.751667	27.090278	482	-32.75250033	27.09111133	484.51462	0.521704963	1.301076477	3.123857917	0
262	1160605	-32.751667	27.097778	100	-32.751667	27.097778	101.14495	1.144950867	0	1.144950867	0
263	1160607	-32.6375	27.1925	33	-32.6375	27.1925	32.998524	0.0044736	0	0.0044736	0
264	1160610	-32.858333	27.370556	121	-32.858333	27.370556	119.96614	0.854429135	0	0.854429135	0
265	1160611	-32.915278	27.386111	103	-32.91611133	27.386111	103.69597	0.675697697	0.92	2.515697697	0
266	1160612	-32.786944	27.262778	15	-32.78777733	27.262778	14.855726	0.961825053	0.92	2.801825053	0
267	1160615	-32.767778	27.372778	62	-32.76861133	27.37194467	61.364014	1.0257844	1.301076477	3.627937355	0
268	1160617	-32.99163889	27.64002778	1011	-32.99163889	27.63836111	1024.9106	1.375929232	1.84	5.055929232	0
269	1160620	-32.759444	26.854722	238	-32.759444	26.85388867	235.66801	0.979825829	0.92	2.819825829	0
270	1160621	-32.64	26.935833	71	-32.63916667	26.935833	72.14529	1.613079662	0.92	3.453079662	0
271	1160625	-32.701944	26.575833	228	-32.70277733	26.575833	227.03229	0.424435264	0.92	2.264435264	0
272	1160630	-32.713333	26.295833	1245	-32.713333	26.295833	1249.0754	0.327344534	0	0.327344534	0
273	1160631	-32.499167	26.365	496	-32.499167	26.365	494.2122	0.360445822	0	0.360445822	0
274	1160635	-32.553611	26.670833	77	-32.553611	26.67166633	76.478226	0.677628951	0.92	2.517628951	0
275	1160640	-32.875278	27.382778	407	-32.875278	27.38361133	412.94476	1.460629775	0.92	3.300629775	0
276	1160641	-32.731667	27.293333	29	-32.73250033	27.293333	28.800556	0.6877373	0.92	2.5277373	0
277	1160650	-30.734167	29.828611	728	-30.734167	29.828611	722.8055	0.713532836	0	0.713532836	1
278	1160660	-32.801667	27.855278	509	-32.801667	27.85611133	504.09	0.964637262	0.92	2.804637262	0
279	1160670	-32.575556	27.6225	490	-32.575556	27.6225	490.46826	0.095563616	0	0.095563616	0
280	1160671	-32.579167	27.365833	91	-32.58000033	27.365833	90.01848	1.078595172	0.92	2.918595172	0
281	1160675	-32.516111	27.523611	216	-32.51527767	27.523611	216.18839	0.087215282	0.92	1.927215282	0
282	1160680	-29.776944	29.470556	545	-29.776944	29.470556	537.86127	1.30985925	0	1.30985925	1
283	1160682	-30.24733333	29.92908333	3586	-30.2465	29.92908333	3588.0654	0.057597035	0.92	1.897597035	0
284	1160684	-32.51639	28.01806	484	-32.50555667	27.99056	112.209404	76.81623884	1032.630832	334.9739469	0
285	1160685	-29.747222	29.538889	143	-29.747222	29.53805567	141.71086	0.90149566	0.92	2.74149566	0
286	1160687	-29.988056	29.851667	97	-29.988056	29.85250033	97.46108	0.475342741	0.92	2.315342741	0
287	1160688	-30.403611	29.894444	873	-30.403611	29.894444	868.02057	0.570381575	0	0.570381575	0
288	1160690	-32.050278	26.789722	1414	-32.050278	26.789722	1405.0714	0.631441928	0	0.631441928	0
289	1160695	-32.04430556	27.82238889	2359	-32.04347223	27.82238889	2367.6492	0.366645609	0.92	2.206645609	0
290	1160700	-29.743611	29.904722	1744	-29.743611	29.90555533	1740.3687	0.208219476	0.92	2.048219476	1
291	1160701	-30.168889	30.696944	4358	-30.16805567	30.69777733	4347.2974	0.245585973	1.301076477	2.847738928	0
292	1160703	-30.13561111	30.67372222	4328	-30.13561111	30.67455555	4326.1123	0.043615881	0.92	1.883615881	0
293	1160704	-29.80394558	30.51587147	417	-29.80394558	30.51587147	414.17557	0.677321912	0	0.677321912	0
294	1160705	-29.862222	30.244167	115	-29.862222	30.244167	114.26159	0.642096478	0	0.642096478	0
295	1160708	-29.847222	30.235278	16	-29.847222	30.235278	16.347496	2.171850204	0	2.171850204	0
296	1160709	-29.748889	30.316944	104	-29.748889	30.316944	104.722824	0.69502317	0	0.69502317	0
297	1160710	-29.4425	30.148333	353	-29.4425	30.148333	351.65936	0.379783911	0	0.379783911	1
298	1160715	-29.381667	30.2775	341	-29.381667	30.2775	336.85876	1.21443852	0	1.21443852	0
299	1160717	-29.423056	30.488056	435	-29.423056	30.488056	430.35934	1.06681736	0	1.06681736	0
300	1160720	-29.5125	30.094167	294	-29.51333333	30.094167	294.62698	0.213259742	0.92	2.053259742	1
301	1160721	-29.487222	30.2375	950	-29.487222	30.2375	946.5369	0.364534077	0	0.364534077	0
302	1160723	-29.60772222	30.45025	534	-29.60688889	30.45025	536.60065	0.487012542	0.92	2.327012542	0
303	1160725	-29.64244444	30.68861111	3771	-29.64244444	30.68861111	3496.4246	7.281236793	0	7.281236793	0
304	1160730	-31.922778	26.785556	2193	-31.922778	26.785556	2188.831	0.190102385	0	0.190102385	0
305	1160731	-31.744167	26.583889	812	-31.744167	26.583889	809.36115	0.32498214	0	0.32498214	0
306	1160740	-31.920278	28.447778	4942	-31.920278	28.44861133	4918.5317	0.47487377	0.92	2.31487377	0
307	1160745	-31.67027778	28.11163889	978	-31.67027778	28.11163889	988.8244	1.106789556	0	1.106789556	0
308	1160750	-29.071389	30.245556	1546	-29.071389	30.245556	1539.4304	0.424940497	0	0.424940497	1
309	1160751	-29.033056	30.36	1956	-29.03222267	30.36	1949.0544	0.355089808	0.92	2.195089808	0
310	1160752	-29.36	29.880833	267	-29.36	29.880833	266.58142	0.156771199	0	0.156771199	0
311	1160755	-29.266111	29.867778	191	-29.266111	29.86861133	190.02396	0.511017645	0.92	2.351017645	0
312	1160756	-29.238333	29.787778	111	-29.238333	29.78861133	110.68175	0.286714021	0.92	2.126714021	0
313	1160760	-31.584167	28.784167	1213	-31.584167	28.784167	1205.5173	0.616872714	0	0.616872714	0
314	1160763	-31.23805556	28.85222222	4285	-31.23805556	28.85305555	4281.5835	0.079731713	0.92	1.919731713	0
315	1160765	-31.071667	28.353333	307	-31.071667	28.35416633	307.60123	0.195839351	0.92	2.035839351	0
316	1160770	-31.031667	28.884444	2573	-31.031667	28.884444	2561.6816	0.439889599	0	0.439889599	0
317	1160772	-31.10427778	29.39972222	2703	-31.10427778	29.39888889	2701.629	0.050724889	0.92	1.890724889	0
318	1160773	-30.86013889	29.07125	6906	-30.86013889	29.07208333	6900.932	0.073383595	0.92	1.913383595	0
319	1160774	-30.77586667	29.03221667	3059	-30.7767	29.03221667	3084.86	0.845377817	0.92	2.685377817	0
320	1160775	-30.570556	29.15	2483	-30.57138933	29.15	2470.9028	0.487199677	0.92	2.327199677	0
321	1160777	-31.3955	29.26508333	19273	-31.3955	29.26508333	19253.018	0.10368091	0	0.10368091	0
322	1160780	-31.495833	29.528611	108	-31.495833	29.528611	106.96908	0.954557348	0	0.954557348	0
323	1160785	-30.568333	29.422222	1034	-30.568333	29.422222	1019.1114	1.439904337	0	1.439904337	0
324	1160788	-29.71511	30.86917	4084	-29.71594333	30.86917	4077.4856	0.159510389	0.92	1.999510389	0
325	1160790	-29.161667	30.629722	316	-29.161667	30.629722	316.05383	0.017035762	0	0.017035762	0
326	1160793	-29.008889	30.788611	51	-29.008889	30.78944433	49.129772	3.66711336	0.92	5.50711336	0
327	1160795	-29.533611	31.089167	243	-29.533611	31.09083367	241.36768	0.671738362	1.84	4.351738362	0
328	1160798	-29.603056	31.016389	358	-29.60222267	31.016389	356.41632	0.442368491	0.92	2.282368491	0
329	1160800	-27.435833	29.975833	683	-27.43666633	29.975833	673.4598	1.396811445	0.92	3.236811445	1
330	1160810	-28.309722	30.147778	312	-28.309722	30.147778	308.47736	1.129052578	0	1.129052578	0
331	1160815	-28.404722	30.012778	658	-28.40555533	30.012778	658.44666	0.067880741	0.92	1.907880741	0
332	1160820	-27.849722	29.840556	129	-27.849722	29.84138933	127.81115	0.92158946	0.92	2.76158946	0
333	1160825	-27.896667	29.953056	150	-27.896667	29.953056	149.48169	0.345540365	0	0.345540365	0
334	1160830	-27.923056	29.949167	857	-27.92888933	29.95583367	842.35	1.709454424	9.779734148	21.26892272	0
335	1160840	-29.066667	29.748056	119	-29.066667	29.748056	117.425285	1.323289631	0	1.323289631	0
336	1160842	-29.00525	29.88263889	196	-29.00525	29.88347222	194.78433	0.620238635	0.92	2.460238635	0
337	1160850	-28.059167	30.373333	5887	-28.059167	30.373333	5914.026	0.45907727	0	0.45907727	1
338	1160851	-27.6025	29.9425	1533	-27.6025	29.94333333	1521.9963	0.717786178	0.92	2.557786178	0
339	1160880	-29.140278	31.3925	28920	-29.14194467	31.39166667	28873.297	0.16149075	2.057182539	4.275855829	1
340	1160881	-28.735833	29.820833	4154	-28.73666633	29.820833	4196.523	1.023662716	0.92	2.863662716	0
341	1160882	-28.721667	29.375556	1869	-28.721667	29.37472267	1912.4481	2.324672023	0.92	4.164672023	0
342	1160883	-28.75002778	30.44222222	12862	-28.75002778	30.44305555	12857.301	0.036535677	0.92	1.876535677	0
343	1160884	-28.737778	29.352222	1666	-28.737778	29.35138867	1710.3077	2.659528167	0.92	4.499528167	0
344	1160885	-28.818056	29.545	779	-28.81888933	29.545	782.6621	0.470103899	0.92	2.310103899	0
345	1160890	-28.723889	29.351389	161	-28.723889	29.351389	161.38843	0.241259462	0	0.241259462	0
346	1160891	-28.508056	29.348056	21	-28.508056	29.348056	20.588037	1.961726234	0	1.961726234	0
347	1160892	-28.892222	29.770278	196	-28.892222	29.770278	195.49632	0.256978249	0	0.256978249	0
348	1160893	-28.673056	29.085556	52	-28.673056	29.085556	51.35391	1.242483579	0	1.242483579	0
349	1160894	-28.8125	29.310556	434	-28.8125	29.310556	442.00543	1.844569615	0	1.844569615	0
350	1160895	-28.796111	29.302778	441	-28.796111	29.302778	449.97128	2.034304526	0	2.034304526	0
351	1160900	-27.8975	30.883611	440	-27.8975	30.883611	432.46518	1.712459217	0	1.712459217	0
352	1160910	-28.309167	31.902222	3484	-28.31000033	31.902222	3482.0767	0.055204932	0.92	1.895204932	0
353	1160911	-28.069444	31.549444	1659	-28.069444	31.549444	1668.5253	0.574157237	0	0.574157237	0
354	1160913	-27.93863889	31.20944444	324	-27.93863889	31.20944444	239.94283	25.94357243	0	25.94357243	0
355	1160915	-28.33936111	31.37383333	3939	-28.33936111	31.37466666	3938.885	0.002919275	0.92	1.842919275	0
356	1160919	-28.44563889	32.32513889	9099	-28.44563889	32.32430556	9398.883	3.295777695	0.92	5.135777695	0
357	1160920	-28.331389	32.361111	47	-28.33222233	32.36194433	53.266155	13.3322452	1.301076477	15.93439815	0
358	1160930	-27.660278	32.4225	5068	-27.662778	32.4225	5038.463	0.582815891	2.76	6.102815891	0
359	1160940	-34.25166667	20.99194444	790	-34.25166667	20.99277777	776.42365	1.718525947	0.92	3.558525947	0
360	1160950	-34.002778	20.656111	440	-34.002778	20.656111	459.70102	4.477504383	0	4.477504383	0
361	1160955	-33.910556	20.713056	10	-33.848056	20.698056	9.885952	1.140480042	70.95937993	36.62017001	0
362	1160957	-34.020278	20.535556	25	-34.00361133	20.54722267	23.608606	5.565574646	22.46006233	16.79560581	0
363	1160960	-34.0925	21.294167	229	-34.0925	21.294167	229.27519	0.120171293	0	0.120171293	0
364	1160965	-34.015	21.289167	50	-34.015	21.29000033	50.476856	0.953712463	0.92	2.793712463	0
365	1160970	-28.872778	31.457222	20	-28.87361133	31.45888867	19.05087	4.745645523	2.057182539	8.860010602	0
366	1160971	-29.010278	31.459167	448	-29.00944467	31.459167	433.41193	3.256266458	0.92	5.096266458	0
367	1160974	-28.872778	31.457222	20	-28.87361133	31.45888867	19.05087	4.745645523	2.057182539	8.860010602	0
368	1160975	-28.748056	31.745556	2428	-28.74888933	31.745556	2414.809	0.543283277	0.92	2.383283277	0
369	1160979	-28.80127778	31.95538889	2678	-28.80211111	31.95538889	2786.174	4.039360428	0.92	5.879360428	0
370	1160981	-30.32827778	30.32897222	133	-30.32827778	30.32813889	152.2904	14.50406412	0.92	16.34406412	0
371	1160983	-30.39922222	30.60077778	213	-30.39838889	30.60077778	212.70264	0.139607174	0.92	1.979607174	0
372	1160985	-30.27402778	30.69602778	378.8	-30.27402778	30.69602778	504.48535	33.17987106	0	33.17987106	0
373	1196100	-24.331111	30.741389	42714	-24.331111	30.74055567	42454.51	0.607501712	0.92	2.447501712	0
374	1196101	-24.268056	29.801111	31627	-24.26722267	29.801111	31409.299	0.688339621	0.92	2.528339621	0
375	1196102	-24.926389	29.389444	16622	-24.926389	29.389444	16525.732	0.579157611	0	0.579157611	0
376	1196103	-25.809167	29.319444	3957	-25.809167	29.319444	3942.3982	0.369012046	0	0.369012046	0
377	1196104	-25.57877778	29.12747222	4293	-25.57794445	29.12747222	4289.863	0.073077266	0.92	1.913077266	0
378	1196105	-24.95861111	29.39527778	16447	-24.95861111	29.39611111	16435.123	0.072213493	0.92	1.912213493	0
379	1196106	-24.92647222	29.32338889	6119	-24.92563889	29.32338889	5181.0806	15.32798551	0.92	17.16798551	0
380	1196110	-25.818889	29.3375	247	-25.818889	29.3375	250.50757	1.420068162	0	1.420068162	0
381	1196120	-25.7925	28.755	1599	-25.7925	28.755	1575.8157	1.44992659	0	1.44992659	0
382	1196130	-25.646944	28.390278	126	-25.646944	28.390278	129.80188	3.017364986	0	3.017364986	0
383	1196140	-24.009167	30.672222	841	-24.009167	30.672222	828.0894	1.53514667	0	1.53514667	0
384	1196141	-24.12263	30.358379	85	-24.12346333	30.358379	78.42783	7.731960521	0.92	9.571960521	0
385	1196142	-24.123889	30.355278	84	-24.123889	30.355278	78.17777	6.931223188	0	6.931223188	0
386	1196150	-24.035	30.433333	323	-24.03583333	30.43416633	320.0752	0.905512287	1.301076477	3.507665242	0
387	1196160	-24.556111	31.032222	136	-24.55527767	31.032222	135.44786	0.405984766	0.92	2.245984766	0
388	1196170	-24.911944	30.103056	445	-24.911944	30.103056	443.1256	0.421211157	0	0.421211157	0
389	1196175	-25.02911111	29.85580556	2249	-25.02911111	29.85580556	2246.8542	0.095409158	0	0.095409158	0
390	1196180	-25.035833	30.219167	189	-25.03666633	30.219167	190.43755	0.760606231	0.92	2.600606231	0
391	1196190	-24.686944	30.813611	94	-24.686944	30.81444433	92.09419	2.027454782	0.92	3.867454782	0
392	1196200	-23.526667	31.403333	441	-23.526667	31.403333	370.51648	15.98265771	0	15.98265771	0
393	1196205	-23.216284	31.22354527	810	-23.216284	31.22354527	821.8727	1.465763045	0	1.465763045	0
394	1196210	-22.837778	31.237222	696	-22.837778	31.23638867	697.34814	0.193698927	0.92	2.033698927	0
395	1196213	-23.2810156	30.54309374	2988	-23.28184893	30.54309374	3103.4973	3.86537197	0.92	5.70537197	0
396	1196215	-23.65837248	31.04990442	4710	-23.65837248	31.04907109	4686.1553	0.506257464	0.92	2.346257464	0
397	1196220	-23.83532041	31.63744893	12938	-23.83615374	31.63578226	13383.107	3.440310882	2.057182539	7.55467596	0
398	1196300	-24.1594	27.479167	1054	-24.1594	27.479167	1046.6489	0.697445372	0	0.697445372	1
399	1196310	-22.907778	30.528056	104	-22.907778	30.528056	105.01672	0.977618878	0	0.977618878	0
400	1196320	-22.770833	30.538889	326	-22.770833	30.538889	329.26053	1.000162136	0	1.000162136	0
401	1196330	-23.112222	30.389444	918	-23.112222	30.39027733	911.04846	0.757248158	0.92	2.597248158	0
402	1196340	-22.76851351	30.88925779	1758	-22.76851351	30.88925779	2264.0337	28.78462408	0	28.78462408	0
403	1196350	-25.776944	27.761111	1171	-25.77777733	27.761111	1063.9125	9.144963656	0.92	10.98496366	1
404	1196360	-24.282778	28.089722	1801	-24.28194467	28.089722	1794.105	0.38284395	0.92	2.22284395	0
405	1196370	-24.216389	27.973056	499	-24.216389	27.973056	495.43024	0.715383404	0	0.715383404	0
406	1196380	-23.763611	27.908056	399	-23.76444433	27.908056	396.2554	0.68786927	0.92	2.52786927	0
407	1196390	-22.43773394	31.07783326	1776	-22.43773394	31.07783326	1892.5402	6.56194601	0	6.56194601	0
408	1196400	-22.950762	27.973589	98160	-22.950762	27.973589	100980.62	2.873489392	0	2.873489392	1
409	1196405	-22.93476395	28.00392156	98240	-22.93393062	28.00392156	100999.516	2.808953201	0.92	4.648953201	0
410	1196410	-25.991389	27.841944	149	-25.991389	27.841944	148.3868	0.41154695	0	0.41154695	0
411	1196413	-25.81056	27.90983	2551	-25.81056	27.90983	2556.6177	0.220214652	0	0.220214652	0
412	1196415	-25.809167	27.475833	88	-25.809167	27.475833	85.91526	2.369022369	0	2.369022369	0
413	1196425	-25.637222	27.026944	517	-25.637222	27.026944	508.32428	1.678089016	0	1.678089016	0
414	1196430	-25.538056	26.103556	1180	-25.53888933	26.10522267	1141.4465	3.267242949	2.057182539	7.381608027	0
415	1196435	-25.814222	26.049139	138	-25.814222	26.049139	111.47594	19.22033559	0	19.22033559	0
416	1196440	-25.20631	27.55794	12674	-25.20631	27.55794	12575.077	0.780518002	0	0.780518002	0
417	1196441	-25.66361	28.35131	357	-25.66444333	28.35131	356.12985	0.243738853	0.92	2.083738853	0
418	1196443	-25.38022	28.3165	1028	-25.38022	28.3165	1032.0833	0.397203497	0	0.397203497	0
419	1196445	-25.47086	28.26378	625	-25.47086	28.26378	628.5303	0.56484375	0	0.56484375	0
420	1196447	-25.12856	27.62858	7483	-25.12939333	27.62858	7512.9233	0.399884269	0.92	2.239884269	0
421	1196450	-24.69508	27.409	22270	-24.69424667	27.409	21994.842	1.23555547	0.92	3.07555547	0
422	1196455	-24.39619	27.08983	28780	-24.39619	27.08899667	28252.951	1.831302391	0.92	3.671302391	0
423	1196500	-23.067423	29.578913	6731	-23.06575633	29.578913	6696.469	0.513010871	1.84	4.193010871	1
424	1196540	-22.91019232	29.61103918	7712	-22.91102565	29.61103918	7721.253	0.119980935	0.92	1.959980935	0
425	1196550	-22.224444	29.986944	201000	-22.224444	29.986944	202883.4	0.937018035	0	0.937018035	1
426	1196551	-22.226111	29.990278	201001	-22.22527767	29.990278	202887.92	0.938762432	0.92	2.778762432	1
427	1196560	-24.578611	28.639444	70	-24.583611	28.636944	69.59225	0.582504272	6.171547618	12.92559951	0
428	1196561	-24.665278	28.475	120	-24.665278	28.47583333	119.04655	0.79454422	0.92	2.63454422	0
429	1196562	-24.771389	28.348056	12	-24.771389	28.348056	12.376176	3.134799004	0	3.134799004	0
430	1196563	-24.663056	28.454722	17	-24.66138933	28.45388867	15.908526	6.42043282	2.057182539	10.5347979	0
431	1196564	-24.671389	28.560278	43	-24.666389	28.55611133	43.25044	0.582415559	7.185429702	14.95327496	0
432	1196565	-24.633333	28.596389	16	-24.63749967	28.59972233	17.850271	11.56419516	5.890874298	23.34594375	0
433	1196569	-22.55021523	28.89740445	15845	-22.55021523	28.89740445	15795.64	0.311520048	0	0.311520048	0
434	1196570	-23.981667	28.399444	638	-23.981667	28.40027733	638.91406	0.143269984	0.92	1.983269984	0
435	1196600	-26.006389	29.253889	3256	-26.00805567	29.25222233	3209.8281	1.418055129	2.602152955	6.622361039	1
436	1196700	-24.68	30.801944	514	-24.68	30.801944	515.56165	0.303822083	0	0.303822083	1
437	1196710	-24.51752	30.83174	2204	-24.51752	30.82840667	2192.9924	0.499435951	3.68	7.859435951	0
438	1196720	-24.03642	31.12821	2268	-24.03642	31.12821	2293.5933	1.128450693	0	1.128450693	0
439	1196800	-24.18473	30.82299	46583	-24.18389667	30.82299	46583.26	0.000561833	0.92	1.840561833	0
440	1196850	-24.06628	31.24288	49826	-24.06628	31.24288	49890.92	0.130297184	0	0.130297184	0
441	1197001	-25.682222	31.781667	8864	-25.68138867	31.781667	8775.017	1.00387408	0.92	2.84387408	0
442	1197010	-25.83811111	30.41277778	2611	-25.83811111	30.41277778	2627.021	0.613596174	0	0.613596174	0
443	1197090	-25.43661111	31.98244444	21652	-25.43661111	31.98244444	21634.13	0.082528822	0	0.082528822	0
444	1197100	-25.838889	30.684167	48	-25.83805567	30.684167	48.338333	0.704860687	0.92	2.544860687	0
445	1197200	-24.449444	31.976667	928	-24.44861067	31.976667	952.226	2.610561765	0.92	4.450561765	0
446	1197300	-26.036111	30.9975	5540	-26.036111	30.9975	5500.8657	0.706394898	0	0.706394898	1
447	1197310	-25.673611	31.575278	1122	-25.67444433	31.575278	1116.6888	0.473365172	0.92	2.313365172	0
448	1197500	-25.363611	31.955556	10379	-25.363611	31.955556	10348.381	0.295010508	0	0.295010508	0
449	1197501	-25.469722	31.088056	5131	-25.469722	31.088056	5090.9536	0.78047918	0	0.78047918	0
450	1197502	-25.448611	30.711667	1512	-25.448611	30.711667	1513.2122	0.080169193	0	0.080169193	0
451	1197505	-25.51419444	31.22452778	5380	-25.51419444	31.22452778	5376.3315	0.068186934	0	0.068186934	0
452	1197507	-25.39888889	31.61055556	8473	-25.39888889	31.61055556	8459.709	0.156863161	0	0.156863161	0
453	1197510	-25.278333	31.6225	623	-25.278333	31.6225	619.39355	0.578883678	0	0.578883678	0
