No	GRDC_No	similarity	areaGRDC	area	lat	lon	area5min	lat5min	lon5move	lat30move	lon5min	indloc	upsloc	ind	indups	ups1	indshape	shapeloc	ind	indups	ups2	indshape
4853	4133401	 0.832	   4662	   4697	45.8696	-88.0751	     4761	  45.953	-88.158	  45.96	-88.12	16	15	 0.175	 0.992	   4702	 0.825	16	 0.169	 0.979	   4761	 0.832
4854	4133450	 0.821	   2849	   2919	46.0305	-86.1612	     3033	  46.031	-86.161	  46.04	-86.12	12	12	 0.189	 0.939	   3033	 0.821	12	 0.189	 0.939	   3033	 0.821
4855	4133500	 0.909	   9495	   9570	41.8292	-86.2597	     9809	  41.829	-86.260	  41.79	-86.29	12	3	 0.116	 0.999	   9489	 0.884	12	 0.097	 0.968	   9809	 0.909
4856	4133501	 0.839	   4833	   4830	41.8009	-85.7561	     4667	  41.884	-85.589	  41.87	-85.62	19	19	 0.165	 0.966	   4667	 0.839	19	 0.165	 0.966	   4667	 0.839
4857	4133550	 0.789	   1538	   1559	41.5934	-85.8486	     1611	  41.510	-85.849	  41.54	-85.87	7	7	 0.216	 0.954	   1611	 0.789	7	 0.216	 0.954	   1611	 0.789
4858	4133650	 0.778	   3963	   3818	42.4823	-85.7992	     3877	  42.482	-85.799	  42.46	-85.79	12	16	 0.244	 0.990	   4004	 0.756	12	 0.223	 0.978	   3877	 0.778
4859	4133651	 0.761	   2134	   2112	42.3239	-85.1975	     2099	  42.324	-85.198	  42.29	-85.21	12	12	 0.239	 0.984	   2099	 0.761	12	 0.239	 0.984	   2099	 0.761
4860	4133652	 0.727	   1163	   1006	42.2648	-84.9639	     1083	  42.265	-84.964	  42.29	-84.96	12	11	 0.309	 0.986	   1146	 0.691	13	 0.296	 0.876	   1019	 0.731
4861	4133700	 0.823	   5991	   6102	43.4355	-85.6653	     6065	  43.436	-85.665	  43.46	-85.62	12	12	 0.177	 0.988	   6065	 0.823	12	 0.177	 0.988	   6065	 0.823
4862	4133701	 0.825	   3712	   3795	43.8992	-85.2545	     3762	  43.983	-85.171	  43.96	-85.21	18	18	 0.176	 0.987	   3762	 0.825	18	 0.176	 0.987	   3762	 0.825
4863	4133750	 0.885	  12691	  12795	42.9645	-85.6756	    12928	  43.048	-85.592	  43.04	-85.62	18	18	 0.116	 0.982	  12928	 0.885	18	 0.116	 0.982	  12928	 0.885
4864	4133751	 0.839	   3186	   3188	42.7498	-84.5553	     3299	  42.750	-84.555	  42.71	-84.54	12	12	 0.165	 0.966	   3299	 0.839	12	 0.165	 0.966	   3299	 0.839
4865	4133800	 0.769	   2220	   2299	44.4364	-85.6987	     2328	  44.436	-85.699	  44.46	-85.71	12	13	 0.251	 0.993	   2205	 0.749	12	 0.235	 0.953	   2328	 0.769
4866	4133801	 0.774	   3758	   3586	44.2594	-85.9417	     3623	  44.259	-85.858	  44.29	-85.87	13	11	 0.247	 0.997	   3747	 0.753	13	 0.229	 0.964	   3623	 0.774
4867	4134300	 0.873	   6216	   6117	43.5953	-84.2347	     6213	  43.595	-84.235	  43.62	-84.21	12	12	 0.127	 0.999	   6213	 0.873	12	 0.127	 0.999	   6213	 0.873
4868	4134350	 0.716	   1077	    995	43.6248	-84.7086	     1057	  43.625	-84.792	  43.62	-84.79	11	4	 0.976	 0.986	   1062	 0.025	11	 0.285	 0.982	   1057	 0.716
4869	4134400	 0.891	  15695	  15284	43.4128	-83.9638	    15560	  43.413	-83.964	  43.37	-83.96	12	18	 0.115	 0.999	  15685	 0.885	12	 0.109	 0.991	  15560	 0.891
4870	4134500	 0.707	   1393	   1320	43.0150	-84.1811	     1453	  42.932	-84.014	  42.96	-84.04	9	9	 0.295	 0.959	   1453	 0.707	8	 0.300	 0.919	   1516	 0.711
4871	4134501	 0.715	   1650	   1531	43.2547	-84.1047	     1767	  43.088	-84.105	  43.12	-84.12	2	1	 0.312	 0.968	   1704	 0.690	7	 0.297	 0.902	   1830	 0.720
4873	4134700	 0.823	   4504	   4542	44.4364	-83.4347	     4653	  44.436	-83.518	  44.46	-83.54	11	10	 0.181	 0.981	   4591	 0.820	11	 0.180	 0.968	   4653	 0.823
4874	4134800	 0.772	   1518	   1663	45.1242	-83.6355	     1643	  45.124	-83.719	  45.12	-83.71	11	5	 0.286	 0.998	   1521	 0.714	11	 0.241	 0.924	   1643	 0.772
4875	4135100	 0.830	   2699	   2682	41.9598	-83.5310	     2749	  41.960	-83.614	  41.96	-83.62	11	11	 0.171	 0.982	   2749	 0.830	11	 0.171	 0.982	   2749	 0.830
4876	4135200	 0.911	  16395	  16203	41.5009	-83.7135	    16182	  41.418	-83.714	  41.46	-83.71	7	13	 0.096	 0.995	  16311	 0.904	7	 0.090	 0.987	  16182	 0.911
4877	4135201	 0.793	   5514	   5201	41.1989	-84.7444	     5175	  41.199	-84.828	  41.21	-84.79	11	13	 0.240	 0.985	   5433	 0.760	5	 0.218	 0.927	   5110	 0.795
4878	4135205	 0.864	   6004	   5863	41.2375	-84.3991	     5914	  41.237	-84.482	  41.21	-84.46	11	11	 0.137	 0.985	   5914	 0.864	11	 0.137	 0.985	   5914	 0.864
4879	4135210	 0.836	   3240	   3231	41.3078	-83.1580	     3377	  41.308	-83.241	  41.29	-83.21	11	11	 0.169	 0.959	   3377	 0.836	11	 0.169	 0.959	   3377	 0.836
4880	4135215	 0.774	   2005	   1999	41.0442	-83.1949	     2017	  40.961	-83.195	  40.96	-83.21	7	7	 0.226	 0.994	   2017	 0.774	7	 0.226	 0.994	   2017	 0.774
4881	4135300	 0.785	   1901	   1945	42.5959	-82.9088	     1960	  42.596	-82.909	  42.62	-82.87	12	12	 0.217	 0.970	   1960	 0.785	12	 0.217	 0.970	   1960	 0.785
4882	4135400	 0.746	   1888	   2044	42.2869	-83.7341	     1904	  42.287	-83.817	  42.29	-83.79	11	11	 0.254	 0.992	   1904	 0.746	11	 0.254	 0.992	   1904	 0.746
4883	4135500	 0.772	   1774	   1757	41.7189	-81.2279	     1800	  41.719	-81.228	  41.71	-81.21	12	12	 0.228	 0.986	   1800	 0.772	12	 0.228	 0.986	   1800	 0.772
4884	4135800	 0.688	   1129	   1191	42.4640	-78.9350	     1142	  42.464	-78.852	  42.46	-78.87	13	13	 0.313	 0.988	   1142	 0.688	13	 0.313	 0.988	   1142	 0.688
4885	4136300	 0.869	   6390	   6394	43.1798	-77.6275	     6394	  43.096	-77.627	  43.12	-77.62	7	7	 0.131	 0.999	   6394	 0.869	7	 0.131	 0.999	   6394	 0.869
4886	4136301	 0.810	   2549	   2534	42.5711	-78.0422	     2609	  42.571	-78.042	  42.54	-78.04	12	12	 0.191	 0.977	   2609	 0.810	12	 0.191	 0.977	   2609	 0.810
4887	4136400	 0.887	  13209	  13499	43.4517	-76.5060	    13356	  43.368	-76.423	  43.37	-76.46	8	4	 0.124	 0.992	  13106	 0.876	8	 0.114	 0.989	  13356	 0.887
4888	4136411	 0.820	   3579	   3549	43.2478	-76.1696	     3261	  43.248	-76.086	  43.21	-76.12	13	12	 0.221	 0.964	   3449	 0.782	13	 0.200	 0.911	   3261	 0.820
4889	4136500	 0.815	   4828	   4966	43.9856	-75.9246	     5033	  44.069	-75.758	  44.04	-75.79	19	19	 0.190	 0.959	   5033	 0.815	19	 0.190	 0.959	   5033	 0.815
4890	4143300	 0.981	 764600	 766868	44.7050	-75.5033	   766523	  44.622	-75.587	  44.62	-75.62	6	0	 0.019	 0.998	 766462	 0.981	6	 0.019	 0.997	 766523	 0.981
4891	4143310	 0.763	   2554	   2577	44.5995	-75.3788	     2528	  44.599	-75.379	  44.62	-75.37	12	12	 0.237	 0.990	   2528	 0.763	12	 0.237	 0.990	   2528	 0.763
4892	4143500	 0.756	   1585	   1575	44.8645	-74.7780	     1839	  44.781	-74.778	  44.79	-74.79	7	7	 0.280	 0.862	   1839	 0.756	7	 0.280	 0.862	   1839	 0.756
4893	4143550	 0.981	 773892	 772002	45.0070	-74.7941	   771566	  45.007	-74.877	  45.04	-74.87	11	13	 0.019	 0.997	 771687	 0.981	11	 0.019	 0.997	 771566	 0.981
4894	4143710	 0.714	   1575	   1561	44.6825	-73.4712	     1474	  44.683	-73.555	  44.71	-73.54	11	12	 0.328	 0.987	   1596	 0.672	11	 0.293	 0.936	   1474	 0.714
4895	4143750	 0.759	   1626	   1672	44.0123	-73.1679	     1618	  43.929	-73.085	  43.96	-73.12	8	8	 0.241	 0.995	   1618	 0.759	8	 0.241	 0.995	   1618	 0.759
4896	4143770	 0.755	   1777	   1777	44.6792	-73.0726	     1960	  44.679	-73.073	  44.71	-73.04	12	24	 0.995	 0.959	   1704	 0.006	12	 0.262	 0.906	   1960	 0.755
4897	4143790	 0.685	   1241	   1235	44.9600	-72.6973	     1460	  44.960	-72.697	  44.96	-72.71	12	12	 0.349	 0.850	   1460	 0.685	12	 0.349	 0.850	   1460	 0.685
4898	4146050	 0.786	   2036	   2045	48.8448	-122.5885	     2381	  48.845	-122.505	  48.87	-122.54	13	19	 0.314	 0.997	   2041	 0.686	13	 0.258	 0.855	   2381	 0.786
4899	4146080	 0.859	   8011	   8028	48.4448	-122.3354	     7856	  48.445	-122.252	  48.46	-122.29	13	6	 0.158	 0.998	   8028	 0.842	13	 0.143	 0.981	   7856	 0.859
4900	4146081	 0.864	   7089	   7100	48.5243	-121.7710	     7000	  48.524	-121.688	  48.54	-121.71	13	12	 0.152	 0.989	   7171	 0.848	13	 0.136	 0.987	   7000	 0.864
4901	4146082	 0.827	   3577	   3584	48.5337	-121.4290	     3626	  48.617	-121.346	  48.62	-121.37	18	18	 0.173	 0.987	   3626	 0.827	18	 0.173	 0.987	   3626	 0.827
4902	4146083	 0.830	   3043	   3063	48.6726	-121.2462	     3228	  48.673	-121.246	  48.71	-121.21	12	13	 0.191	 0.960	   3171	 0.814	12	 0.180	 0.943	   3228	 0.830
4903	4146085	 0.780	   1849	   1852	48.4246	-121.5685	     1779	  48.341	-121.569	  48.37	-121.54	7	7	 0.224	 0.962	   1779	 0.780	7	 0.224	 0.962	   1779	 0.780
4904	4146100	 0.806	   1590	   1582	41.7915	-124.0762	     1602	  41.791	-124.076	  41.79	-124.04	12	12	 0.194	 0.993	   1602	 0.806	12	 0.194	 0.993	   1602	 0.806
4905	4146110	 0.927	  31339	  33753	41.5143	-124.0012	    33282	  41.431	-123.918	  41.46	-123.96	8	4	 0.095	 0.953	  32895	 0.917	8	 0.094	 0.942	  33282	 0.927
4906	4146111	 0.899	  17975	  20369	41.8537	-123.2315	    19739	  41.770	-123.148	  41.79	-123.12	8	9	 0.135	 0.914	  19675	 0.896	12	 0.137	 0.899	  19996	 0.908
4907	4146112	 0.877	  10153	  10997	42.1332	-121.9622	    10824	  42.133	-121.879	  42.12	-121.87	13	19	 0.189	 0.965	   9799	 0.814	12	 0.139	 0.933	  10887	 0.879
4908	4146115	 0.891	   7389	   7376	41.0499	-123.6720	     7419	  41.050	-123.589	  41.04	-123.62	13	13	 0.109	 0.996	   7419	 0.891	13	 0.109	 0.996	   7419	 0.891
4910	4146130	 0.768	   2054	   2042	41.8229	-122.5956	     1865	  41.740	-122.512	  41.71	-122.54	8	8	 0.249	 0.908	   1865	 0.768	8	 0.249	 0.908	   1865	 0.768
4911	4146140	 0.892	   7770	   7738	42.5641	-121.8795	     7706	  42.564	-121.879	  42.54	-121.87	12	12	 0.108	 0.992	   7706	 0.892	12	 0.108	 0.992	   7706	 0.892
4912	4146141	 0.864	   3341	   3381	42.7401	-121.8345	     3398	  42.823	-121.751	  42.79	-121.79	18	18	 0.137	 0.983	   3398	 0.864	18	 0.137	 0.983	   3398	 0.864
4913	4146145	 0.851	   4053	   4135	42.5838	-121.8497	     3991	  42.584	-121.766	  42.62	-121.79	13	13	 0.150	 0.985	   3991	 0.851	13	 0.150	 0.985	   3991	 0.851
4916	4146160	 0.824	   3352	   3371	46.9396	-123.3138	     3306	  46.940	-123.314	  46.96	-123.29	12	12	 0.177	 0.986	   3306	 0.824	12	 0.177	 0.986	   3306	 0.824
4917	4146161	 0.783	   2318	   2327	46.7759	-123.0357	     2423	  46.776	-123.119	  46.79	-123.12	11	11	 0.221	 0.957	   2423	 0.783	11	 0.221	 0.957	   2423	 0.783
4919	4146170	 0.718	   1339	   1346	46.9334	-122.5602	     1238	  46.850	-122.477	  46.87	-122.46	8	12	 0.299	 0.968	   1297	 0.702	8	 0.292	 0.925	   1238	 0.718
4921	4146180	 0.882	   8063	   8042	40.4915	-124.0998	     8380	  40.492	-124.016	  40.46	-124.04	13	9	 0.125	 0.977	   8249	 0.877	12	 0.126	 0.955	   8446	 0.883
4922	4146185	 0.800	   1153	   1151	47.5371	-124.3157	     1218	  47.537	-124.316	  47.54	-124.29	12	4	 0.979	 0.991	   1163	 0.021	12	 0.207	 0.946	   1218	 0.800
4923	4146190	 0.887	   3981	   3990	47.8309	-122.0477	     4171	  47.831	-122.048	  47.79	-122.04	12	12	 0.122	 0.954	   4171	 0.887	12	 0.122	 0.954	   4171	 0.887
4924	4146195	 0.805	   2455	   2425	47.2084	-122.3271	     2522	  47.208	-122.327	  47.21	-122.29	12	12	 0.197	 0.973	   2522	 0.805	12	 0.197	 0.973	   2522	 0.805
4925	4146200	 0.780	   1930	   1921	39.7063	-123.3253	     2047	  39.706	-123.325	  39.71	-123.29	12	14	 0.268	 0.992	   1915	 0.733	12	 0.228	 0.943	   2047	 0.780
4926	4146210	 0.805	   3465	   3463	38.5085	-122.9270	     3281	  38.508	-122.927	  38.54	-122.96	12	6	 0.245	 0.958	   3617	 0.758	8	 0.210	 0.908	   3147	 0.811
4930	4146270	 0.854	   4890	   4909	38.6347	-121.2277	     4946	  38.718	-121.144	  38.71	-121.12	18	18	 0.147	 0.989	   4946	 0.854	18	 0.147	 0.989	   4946	 0.854
4931	4146280	 0.947	  60886	  63565	38.5866	-121.5063	    63564	  38.587	-121.506	  38.62	-121.54	12	12	 0.068	 0.958	  63564	 0.947	12	 0.068	 0.958	  63564	 0.947
4932	4146281	 0.943	  55040	  56806	38.7743	-121.5991	    56742	  38.774	-121.599	  38.79	-121.62	12	12	 0.064	 0.970	  56742	 0.943	12	 0.064	 0.970	  56742	 0.943
4939	4146360	 0.946	  35058	  34551	37.6760	-121.2655	    34765	  37.593	-121.182	  37.62	-121.21	8	8	 0.055	 0.992	  34765	 0.946	8	 0.055	 0.992	  34765	 0.946
4943	4146400	 0.891	  10764	  10717	36.6294	-121.6724	    10779	  36.629	-121.589	  36.62	-121.62	13	13	 0.109	 0.999	  10779	 0.891	13	 0.109	 0.999	  10779	 0.891
4945	4146410	 0.771	   2295	   2290	35.0219	-120.2285	     2323	  35.022	-120.228	  35.04	-120.21	12	12	 0.230	 0.988	   2323	 0.771	12	 0.230	 0.988	   2323	 0.771
4948	4146650	 0.876	   9539	   9410	43.5877	-123.5554	     9224	  43.504	-123.555	  43.54	-123.54	7	7	 0.128	 0.967	   9224	 0.876	7	 0.128	 0.967	   9224	 0.876
4949	4146670	 0.885	  10202	  10198	42.5796	-124.0595	    10336	  42.663	-124.059	  42.62	-124.04	17	24	 0.122	 0.999	  10210	 0.878	17	 0.116	 0.987	  10336	 0.885
4950	4146700	 0.809	   4128	   4164	34.2422	-119.1898	     4102	  34.326	-119.106	  34.29	-119.12	18	18	 0.191	 0.994	   4102	 0.809	18	 0.191	 0.994	   4102	 0.809
4952	4146900	 0.718	   1443	   1454	33.2181	-117.3603	     1435	  33.301	-117.277	  33.29	-117.29	18	18	 0.282	 0.994	   1435	 0.718	18	 0.282	 0.994	   1435	 0.718
4953	4146901	 0.886	   5317	   5319	42.4365	-122.9873	     5446	  42.436	-122.987	  42.46	-122.96	12	12	 0.116	 0.976	   5446	 0.886	12	 0.116	 0.976	   5446	 0.886
4955	4146920	 0.763	   1873	   1847	33.2378	-117.3881	     1933	  33.321	-117.388	  33.29	-117.37	17	23	 0.248	 0.994	   1861	 0.752	17	 0.239	 0.969	   1933	 0.763
4957	4147010	 0.858	  16633	  17311	45.2350	-68.6511	    18565	  45.235	-68.651	  45.21	-68.62	12	12	 0.176	 0.896	  18565	 0.858	12	 0.176	 0.896	  18565	 0.858
4958	4147011	 0.911	  19464	  20127	44.8273	-68.6978	    20390	  44.911	-68.614	  44.87	-68.62	18	23	 0.125	 0.998	  19416	 0.875	18	 0.100	 0.955	  20390	 0.911
4959	4147030	 0.871	  15317	  14665	47.2606	-68.5931	    15180	  47.261	-68.510	  47.29	-68.54	13	14	 0.132	 0.995	  15238	 0.868	13	 0.129	 0.991	  15180	 0.871
4960	4147031	 0.876	   6941	   6967	47.1131	-69.0890	     6727	  47.113	-69.089	  47.12	-69.12	12	12	 0.128	 0.969	   6727	 0.876	12	 0.128	 0.969	   6727	 0.876
4961	4147050	 0.870	   7032	   7044	45.0517	-69.8862	     7004	  45.052	-69.886	  45.04	-69.87	12	12	 0.130	 0.996	   7004	 0.870	12	 0.130	 0.996	   7004	 0.870
4962	4147051	 0.904	  13994	  13896	44.4726	-69.6845	    13783	  44.556	-69.601	  44.54	-69.62	18	7	 0.110	 0.993	  14090	 0.891	18	 0.097	 0.985	  13783	 0.904
4963	4147060	 0.785	   3559	   3522	45.1375	-67.3175	     3563	  45.138	-67.401	  45.12	-67.37	11	11	 0.215	 0.999	   3563	 0.785	11	 0.215	 0.999	   3563	 0.785
4964	4147061	 0.727	   1070	   1067	45.5673	-67.4275	     1022	  45.651	-67.428	  45.62	-67.46	17	17	 0.277	 0.955	   1022	 0.727	17	 0.277	 0.955	   1022	 0.727
4965	4147110	 0.891	   8451	   8414	44.0723	-70.2073	     8574	  44.156	-70.207	  44.12	-70.21	17	17	 0.110	 0.986	   8574	 0.891	17	 0.110	 0.986	   8574	 0.891
4966	4147111	 0.847	   3525	   3522	44.4362	-71.1904	     3535	  44.436	-71.190	  44.46	-71.21	12	12	 0.153	 0.997	   3535	 0.847	12	 0.153	 0.997	   3535	 0.847
4969	4147320	 0.898	  17503	  17472	37.5615	-77.5469	    17992	  37.562	-77.630	  37.54	-77.62	11	15	 0.108	 0.988	  17720	 0.893	11	 0.105	 0.973	  17992	 0.898
4970	4147330	 0.901	  16206	  16176	37.6702	-78.0858	    16631	  37.670	-78.086	  37.71	-78.12	12	12	 0.102	 0.974	  16631	 0.901	12	 0.102	 0.974	  16631	 0.901
4971	4147340	 0.832	   3481	   3471	37.2252	-77.4753	     3485	  37.225	-77.642	  37.21	-77.62	10	10	 0.168	 0.999	   3485	 0.832	11	 0.169	 0.980	   3553	 0.832
4972	4147350	 0.785	   3559	   3522	45.1375	-67.3175	     3563	  45.138	-67.401	  45.12	-67.37	11	11	 0.215	 0.999	   3563	 0.785	11	 0.215	 0.999	   3563	 0.785
4973	4147360	 0.727	   1070	   1067	45.5673	-67.4275	     1022	  45.651	-67.428	  45.62	-67.46	17	17	 0.277	 0.955	   1022	 0.727	17	 0.277	 0.955	   1022	 0.727
4974	4147380	 0.909	  12005	  11919	42.6459	-71.2976	    11918	  42.646	-71.298	  42.62	-71.29	12	18	 0.095	 0.998	  11982	 0.905	12	 0.091	 0.993	  11918	 0.909
4975	4147381	 0.875	   8008	   7909	42.9489	-71.4634	     8056	  42.949	-71.463	  42.96	-71.46	12	12	 0.126	 0.994	   8056	 0.875	12	 0.126	 0.994	   8056	 0.875
4976	4147382	 0.856	   3903	   3908	43.4237	-71.6529	     3791	  43.424	-71.653	  43.46	-71.62	12	7	 0.168	 0.997	   3916	 0.832	12	 0.147	 0.971	   3791	 0.856
4979	4147450	 0.773	   1046	   1029	41.7004	-72.1820	     1025	  41.700	-72.182	  41.71	-72.21	12	12	 0.228	 0.980	   1025	 0.773	12	 0.228	 0.980	   1025	 0.773
4980	4147460	 0.921	  25019	  25066	41.9873	-72.6037	    25273	  42.071	-72.604	  42.04	-72.62	17	17	 0.080	 0.990	  25273	 0.921	17	 0.080	 0.990	  25273	 0.921
4981	4147461	 0.909	  20357	  20406	42.5795	-72.5745	    20567	  42.580	-72.575	  42.54	-72.54	12	12	 0.091	 0.990	  20567	 0.909	12	 0.091	 0.990	  20567	 0.909
4982	4147462	 0.852	  10598	  10579	43.6462	-72.3131	    11263	  43.646	-72.313	  43.62	-72.29	12	12	 0.159	 0.941	  11263	 0.852	12	 0.159	 0.941	  11263	 0.852
4983	4147463	 0.819	   2069	   2064	44.7490	-71.6320	     1947	  44.832	-71.632	  44.79	-71.62	17	12	 0.250	 0.944	   2192	 0.757	17	 0.190	 0.941	   1947	 0.819
4984	4147465	 0.788	   1129	   1122	44.3648	-72.0393	      981	  44.448	-72.039	  44.46	-72.04	17	12	 0.304	 0.877	   1288	 0.723	17	 0.250	 0.869	    981	 0.788
4986	4147475	 0.787	   1784	   1764	42.1606	-72.5140	     1844	  42.161	-72.347	  42.12	-72.37	14	19	 0.233	 0.998	   1780	 0.767	14	 0.215	 0.968	   1844	 0.787
4987	4147480	 0.761	   1528	   1502	41.9115	-72.6873	     1407	  41.911	-72.687	  41.87	-72.71	12	12	 0.252	 0.921	   1407	 0.761	16	 0.256	 0.879	   1343	 0.774
4988	4147490	 0.840	   3999	   4001	41.3832	-73.1676	     3842	  41.383	-73.168	  41.37	-73.21	12	13	 0.185	 0.993	   3971	 0.815	12	 0.165	 0.961	   3842	 0.840
4989	4147491	 0.744	   2580	   2580	41.6508	-73.4883	     2683	  41.651	-73.488	  41.62	-73.46	12	12	 0.259	 0.961	   2683	 0.744	12	 0.259	 0.961	   2683	 0.744
4990	4147500	 0.901	  20953	  20850	42.7515	-73.6873	    20945	  42.751	-73.687	  42.79	-73.71	12	12	 0.099	 1.000	  20945	 0.901	12	 0.099	 1.000	  20945	 0.901
4991	4147501	 0.889	   7278	   7253	43.2687	-73.5959	     7477	  43.269	-73.679	  43.29	-73.71	11	10	 0.122	 0.999	   7289	 0.878	11	 0.114	 0.973	   7477	 0.889
4992	4147502	 0.794	   2051	   2056	43.7009	-73.9835	     2110	  43.701	-74.067	  43.71	-74.04	11	11	 0.208	 0.972	   2110	 0.794	11	 0.208	 0.972	   2110	 0.794
4993	4147505	 0.824	   2732	   2708	43.3115	-73.8665	     2691	  43.312	-73.950	  43.29	-73.96	11	11	 0.176	 0.985	   2691	 0.824	11	 0.176	 0.985	   2691	 0.824
4994	4147510	 0.775	   1800	   1823	41.6854	-74.1643	     1935	  41.685	-74.164	  41.71	-74.12	12	12	 0.236	 0.930	   1935	 0.775	12	 0.236	 0.930	   1935	 0.775
4996	4147600	 0.910	  17560	  17455	40.2200	-74.7781	    17423	  40.303	-74.861	  40.29	-74.87	16	12	 0.091	 0.996	  17488	 0.909	16	 0.090	 0.992	  17423	 0.910
4997	4147601	 0.900	   9013	   8984	41.3092	-74.7953	     8907	  41.393	-74.712	  41.37	-74.71	18	18	 0.100	 0.988	   8907	 0.900	18	 0.100	 0.988	   8907	 0.900
4998	4147605	 0.832	   2031	   2024	41.9731	-75.1749	     1979	  41.973	-75.092	  41.96	-75.12	13	12	 0.188	 0.994	   2043	 0.812	13	 0.170	 0.974	   1979	 0.832
4999	4147606	 0.719	   1541	   1537	42.0031	-75.3835	     1593	  42.003	-75.467	  42.04	-75.46	11	11	 0.282	 0.968	   1593	 0.719	11	 0.282	 0.968	   1593	 0.719
5000	4147650	 0.769	   2971	   2966	40.2418	-75.6516	     2811	  40.242	-75.652	  40.21	-75.62	12	13	 0.248	 0.968	   2877	 0.754	12	 0.237	 0.946	   2811	 0.769
5001	4147651	 0.810	   4903	   4879	39.9687	-75.1885	     4714	  40.052	-75.189	  40.04	-75.21	17	12	 0.197	 0.975	   4780	 0.804	17	 0.194	 0.962	   4714	 0.810
5002	4147700	 0.944	  62419	  62129	40.2506	-76.8869	    62724	  40.251	-76.887	  40.29	-76.87	12	12	 0.057	 0.995	  62724	 0.944	12	 0.057	 0.995	  62724	 0.944
5003	4147701	 0.848	   5781	   5779	42.0362	-75.8022	     5966	  42.036	-75.802	  42.04	-75.79	12	12	 0.155	 0.969	   5966	 0.848	12	 0.155	 0.969	   5966	 0.848
5004	4147702	 0.843	   2543	   2553	42.3215	-75.3166	     2723	  42.405	-75.317	  42.37	-75.29	17	17	 0.171	 0.934	   2723	 0.843	17	 0.171	 0.934	   2723	 0.843
5005	4147703	 0.946	  70189	  69881	39.6598	-76.1742	    70353	  39.743	-76.174	  39.71	-76.21	17	17	 0.054	 0.998	  70353	 0.946	17	 0.054	 0.998	  70353	 0.946
5006	4147704	 0.916	  25796	  25607	41.2526	-75.8808	    26008	  41.253	-75.881	  41.29	-75.87	12	18	 0.088	 0.999	  25815	 0.912	12	 0.084	 0.992	  26008	 0.916
5007	4147710	 0.854	   3841	   3844	42.2181	-75.8482	     4178	  42.218	-75.848	  42.21	-75.87	12	12	 0.167	 0.919	   4178	 0.854	12	 0.167	 0.919	   4178	 0.854
5008	4147715	 0.852	   6490	   6395	42.0023	-76.6347	     6507	  42.002	-76.718	  42.04	-76.71	11	11	 0.148	 0.997	   6507	 0.852	11	 0.148	 0.997	   6507	 0.852
5009	4147720	 0.875	   8687	   8670	40.4792	-77.1283	     8710	  40.479	-77.128	  40.46	-77.12	12	12	 0.125	 0.997	   8710	 0.875	12	 0.125	 0.997	   8710	 0.875
5010	4147721	 0.801	   2113	   2116	40.4856	-78.0189	     2091	  40.569	-78.019	  40.54	-78.04	17	17	 0.199	 0.989	   2091	 0.801	17	 0.199	 0.989	   2091	 0.801
5011	4147725	 0.903	  17734	  17639	40.9668	-76.8781	    17844	  40.967	-76.878	  40.96	-76.87	12	12	 0.097	 0.994	  17844	 0.903	17	 0.098	 0.970	  17195	 0.907
5012	4147726	 0.884	   7705	   7692	41.3245	-77.7505	     7703	  41.325	-77.751	  41.29	-77.79	12	12	 0.116	 1.000	   7703	 0.884	12	 0.116	 1.000	   7703	 0.884
5014	4147900	 0.930	  29940	  29911	38.9479	-77.1292	    29580	  38.948	-77.213	  38.96	-77.21	11	12	 0.071	 0.990	  29647	 0.929	11	 0.071	 0.988	  29580	 0.930
5015	4147901	 0.895	  10593	  10540	39.6968	-78.1779	    10383	  39.697	-78.178	  39.71	-78.21	12	12	 0.106	 0.980	  10383	 0.895	12	 0.106	 0.980	  10383	 0.895
5016	4147902	 0.880	   8104	   8055	39.5381	-78.4556	     7790	  39.538	-78.456	  39.54	-78.46	12	18	 0.166	 0.982	   8253	 0.835	12	 0.126	 0.961	   7790	 0.880
5017	4147903	 0.831	   3849	   3783	39.4478	-78.6542	     3613	  39.448	-78.738	  39.46	-78.71	11	12	 0.183	 0.956	   3679	 0.822	11	 0.180	 0.939	   3613	 0.831
5018	4147904	 0.930	  29940	  29911	38.9500	-77.1300	    29580	  38.950	-77.213	  38.96	-77.21	11	12	 0.071	 0.990	  29647	 0.929	11	 0.071	 0.988	  29580	 0.930
5019	4147905	 0.819	   2116	   2111	39.4028	-77.3661	     2317	  39.403	-77.366	  39.37	-77.37	12	12	 0.201	 0.913	   2317	 0.819	12	 0.201	 0.913	   2317	 0.819
5020	4147907	 0.809	   4253	   4227	38.9148	-78.2108	     4109	  38.915	-78.294	  38.87	-78.29	11	11	 0.194	 0.966	   4109	 0.809	11	 0.194	 0.966	   4109	 0.809
5021	4147950	 0.865	   4134	   4127	38.3093	-77.5292	     4102	  38.309	-77.529	  38.29	-77.54	12	12	 0.135	 0.992	   4102	 0.865	16	 0.139	 0.960	   3967	 0.867
